Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Great Western Road",
Latitude,,55.872038,,
Longitude,,-4.270936,,
Site Type,,Urban Traffic,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Nitrogen dioxide",Status
2024-03-05,06:00:00,9.29763,V ugm-3
2024-03-05,07:00:00,21.05382,V ugm-3
2024-03-05,08:00:00,34.54551,V ugm-3
2024-03-05,09:00:00,33.48876,V ugm-3
2024-03-05,10:00:00,23.60963,V ugm-3
2024-03-05,11:00:00,19.42017,V ugm-3
2024-03-05,12:00:00,21.63544,V ugm-3
2024-03-05,13:00:00,26.45312,V ugm-3
2024-03-05,14:00:00,22.69376,V ugm-3
2024-03-05,15:00:00,30.5494,V ugm-3
2024-03-05,16:00:00,32.71849,V ugm-3
2024-03-05,17:00:00,30.59802,V ugm-3
2024-03-05,18:00:00,28.28225,V ugm-3
2024-03-05,19:00:00,42.54622,V ugm-3
2024-03-05,20:00:00,34.69088,V ugm-3
2024-03-05,21:00:00,34.49494,V ugm-3
2024-03-05,22:00:00,27.84573,V ugm-3
2024-03-05,23:00:00,26.78463,V ugm-3
2024-03-05,24:00:00,30.7368,V ugm-3
2024-03-06,01:00:00,24.22421,V ugm-3
2024-03-06,02:00:00,16.12692,V ugm-3
2024-03-06,03:00:00,15.03403,V ugm-3
2024-03-06,04:00:00,10.26353,V ugm-3
2024-03-06,05:00:00,12.76946,V ugm-3
2024-03-06,06:00:00,14.21525,V ugm-3
2024-03-06,07:00:00,21.97363,V ugm-3
2024-03-06,08:00:00,24.62429,V ugm-3
2024-03-06,09:00:00,33.78247,V ugm-3
2024-03-06,10:00:00,30.45821,V ugm-3
2024-03-06,11:00:00,20.43536,V ugm-3
2024-03-06,12:00:00,16.14744,V ugm-3
2024-03-06,13:00:00,18.99243,V ugm-3
2024-03-06,14:00:00,25.64123,V ugm-3
2024-03-06,15:00:00,25.54427,V ugm-3
2024-03-06,16:00:00,28.29321,V ugm-3
2024-03-06,17:00:00,35.23283,V ugm-3
2024-03-06,18:00:00,27.18228,V ugm-3
2024-03-06,19:00:00,33.01702,V ugm-3
2024-03-06,20:00:00,21.68775,V ugm-3
2024-03-06,21:00:00,22.0237,V ugm-3
2024-03-06,22:00:00,25.6401,V ugm-3
2024-03-06,23:00:00,29.11006,V ugm-3
2024-03-06,24:00:00,26.5541,V ugm-3
2024-03-07,01:00:00,19.02418,V ugm-3
2024-03-07,02:00:00,11.05443,V ugm-3
2024-03-07,03:00:00,9.68878,V ugm-3
2024-03-07,04:00:00,11.85846,V ugm-3
2024-03-07,05:00:00,16.82373,V ugm-3
2024-03-07,06:00:00,19.81327,V ugm-3
2024-03-07,07:00:00,44.26883,V ugm-3
2024-03-07,08:00:00,45.91384,V ugm-3
2024-03-07,09:00:00,35.24613,V ugm-3
2024-03-07,10:00:00,30.71545,V ugm-3
2024-03-07,11:00:00,27.53066,V ugm-3
2024-03-07,12:00:00,20.68435,V ugm-3
2024-03-07,13:00:00,22.99737,V ugm-3
2024-03-07,14:00:00,23.67361,V ugm-3
2024-03-07,15:00:00,19.3326,V ugm-3
2024-03-07,16:00:00,22.51534,V ugm-3
2024-03-07,17:00:00,24.39395,V ugm-3
2024-03-07,18:00:00,22.12663,V ugm-3
2024-03-07,19:00:00,14.89482,V ugm-3
2024-03-07,20:00:00,12.48459,V ugm-3
2024-03-07,21:00:00,10.31551,V ugm-3
2024-03-07,22:00:00,7.76086,V ugm-3
2024-03-07,23:00:00,7.18249,V ugm-3
2024-03-07,24:00:00,6.99078,V ugm-3
2024-03-08,01:00:00,4.7579,V ugm-3
2024-03-08,02:00:00,4.69325,V ugm-3
2024-03-08,03:00:00,4.38789,V ugm-3
2024-03-08,04:00:00,3.66457,V ugm-3
2024-03-08,05:00:00,4.77359,V ugm-3
2024-03-08,06:00:00,5.25591,V ugm-3
2024-03-08,07:00:00,7.28126,V ugm-3
2024-03-08,08:00:00,9.2581,V ugm-3
2024-03-08,09:00:00,14.75559,V ugm-3
2024-03-08,10:00:00,13.4052,V ugm-3
2024-03-08,11:00:00,11.23547,V ugm-3
2024-03-08,12:00:00,9.98192,V ugm-3
2024-03-08,13:00:00,10.65739,V ugm-3
2024-03-08,14:00:00,10.85043,V ugm-3
2024-03-08,15:00:00,12.00747,V ugm-3
2024-03-08,16:00:00,12.44196,V ugm-3
2024-03-08,17:00:00,10.9461,V ugm-3
2024-03-08,18:00:00,11.23521,V ugm-3
2024-03-08,19:00:00,10.75312,V ugm-3
2024-03-08,20:00:00,8.67971,V ugm-3
2024-03-08,21:00:00,7.1366,V ugm-3
2024-03-08,22:00:00,6.41315,V ugm-3
2024-03-08,23:00:00,5.69019,V ugm-3
2024-03-08,24:00:00,5.06308,V ugm-3
2024-03-09,01:00:00,4.95218,V ugm-3
2024-03-09,02:00:00,4.69482,V ugm-3
2024-03-09,03:00:00,3.81052,V ugm-3
2024-03-09,04:00:00,3.76227,V ugm-3
2024-03-09,05:00:00,4.38934,V ugm-3
2024-03-09,06:00:00,4.72697,V ugm-3
2024-03-09,07:00:00,6.22235,V ugm-3
2024-03-09,08:00:00,6.46348,V ugm-3
2024-03-09,09:00:00,10.41885,V ugm-3
2024-03-09,10:00:00,10.99767,V ugm-3
2024-03-09,11:00:00,13.16812,V ugm-3
2024-03-09,12:00:00,11.57675,V ugm-3
2024-03-09,13:00:00,10.3228,V ugm-3
2024-03-09,14:00:00,9.98511,V ugm-3
2024-03-09,15:00:00,9.74374,V ugm-3
2024-03-09,16:00:00,10.12965,V ugm-3
2024-03-09,17:00:00,10.51538,V ugm-3
2024-03-09,18:00:00,10.17788,V ugm-3
2024-03-09,19:00:00,10.37062,V ugm-3
2024-03-09,20:00:00,11.23953,V ugm-3
2024-03-09,21:00:00,8.77921,V ugm-3
2024-03-09,22:00:00,8.29694,V ugm-3
2024-03-09,23:00:00,8.4893,V ugm-3
2024-03-09,24:00:00,8.9233,V ugm-3
2024-03-10,01:00:00,9.77892,V ugm-3
2024-03-10,02:00:00,6.69069,V ugm-3
2024-03-10,03:00:00,5.88651,V ugm-3
2024-03-10,04:00:00,6.12779,V ugm-3
2024-03-10,05:00:00,6.22429,V ugm-3
2024-03-10,06:00:00,7.62356,V ugm-3
2024-03-10,07:00:00,6.94801,V ugm-3
2024-03-10,08:00:00,6.51384,V ugm-3
2024-03-10,09:00:00,7.18947,V ugm-3
2024-03-10,10:00:00,9.21604,V ugm-3
2024-03-10,11:00:00,8.78189,V ugm-3
2024-03-10,12:00:00,7.91345,V ugm-3
2024-03-10,13:00:00,8.29947,V ugm-3
2024-03-10,14:00:00,9.1198,V ugm-3
2024-03-10,15:00:00,9.26464,V ugm-3
2024-03-10,16:00:00,10.22944,V ugm-3
2024-03-10,17:00:00,10.47062,V ugm-3
2024-03-10,18:00:00,10.37407,V ugm-3
2024-03-10,19:00:00,10.27758,V ugm-3
2024-03-10,20:00:00,8.97472,V ugm-3
2024-03-10,21:00:00,9.02306,V ugm-3
2024-03-10,22:00:00,8.25111,V ugm-3
2024-03-10,23:00:00,8.20286,V ugm-3
2024-03-10,24:00:00,7.14115,V ugm-3
2024-03-11,01:00:00,6.24244,V ugm-3
2024-03-11,02:00:00,6.30675,V ugm-3
2024-03-11,03:00:00,5.93675,V ugm-3
2024-03-11,04:00:00,5.26097,V ugm-3
2024-03-11,05:00:00,4.77836,V ugm-3
2024-03-11,06:00:00,4.92326,V ugm-3
2024-03-11,07:00:00,7.43303,V ugm-3
2024-03-11,08:00:00,12.93564,V ugm-3
2024-03-11,09:00:00,23.75035,V ugm-3
2024-03-11,10:00:00,25.53362,V ugm-3
2024-03-11,11:00:00,21.3827,V ugm-3
2024-03-11,12:00:00,19.50032,V ugm-3
2024-03-11,13:00:00,15.68708,V ugm-3
2024-03-11,14:00:00,20.75573,V ugm-3
2024-03-11,15:00:00,17.18369,V ugm-3
2024-03-11,16:00:00,18.3419,V ugm-3
2024-03-11,17:00:00,20.03126,V ugm-3
2024-03-11,18:00:00,21.23756,V ugm-3
2024-03-11,19:00:00,22.49303,V ugm-3
2024-03-11,20:00:00,21.43048,V ugm-3
2024-03-11,21:00:00,28.76843,V ugm-3
2024-03-11,22:00:00,32.53165,V ugm-3
2024-03-11,23:00:00,34.1749,V ugm-3
2024-03-11,24:00:00,32.48386,V ugm-3
2024-03-12,01:00:00,24.26975,V ugm-3
2024-03-12,02:00:00,12.10266,V ugm-3
2024-03-12,03:00:00,10.18753,V ugm-3
2024-03-12,04:00:00,11.10488,V ugm-3
2024-03-12,05:00:00,11.58766,V ugm-3
2024-03-12,06:00:00,13.3742,V ugm-3
2024-03-12,07:00:00,15.88491,V ugm-3
2024-03-12,08:00:00,26.7016,V ugm-3
2024-03-12,09:00:00,23.46666,V ugm-3
2024-03-12,10:00:00,21.58415,V ugm-3
2024-03-12,11:00:00,19.07294,V ugm-3
2024-03-12,12:00:00,19.36271,V ugm-3
2024-03-12,13:00:00,18.20416,V ugm-3
2024-03-12,14:00:00,15.83814,V ugm-3
2024-03-12,15:00:00,21.2471,V ugm-3
2024-03-12,16:00:00,21.63195,V ugm-3
2024-03-12,17:00:00,26.65299,V ugm-3
2024-03-12,18:00:00,33.22043,V ugm-3
2024-03-12,19:00:00,43.26511,V ugm-3
2024-03-12,20:00:00,47.323,V ugm-3
2024-03-12,21:00:00,57.32366,V ugm-3
2024-03-12,22:00:00,39.83668,V ugm-3
2024-03-12,23:00:00,35.01206,V ugm-3
2024-03-12,24:00:00,7.72562,V ugm-3
2024-03-13,01:00:00,5.02319,V ugm-3
2024-03-13,02:00:00,3.3487,V ugm-3
2024-03-13,03:00:00,2.80129,V ugm-3
2024-03-13,04:00:00,2.70475,V ugm-3
2024-03-13,05:00:00,2.55985,V ugm-3
2024-03-13,06:00:00,3.18777,V ugm-3
2024-03-13,07:00:00,7.43819,V ugm-3
2024-03-13,08:00:00,14.73195,V ugm-3
2024-03-13,09:00:00,15.16665,V ugm-3
2024-03-13,10:00:00,17.48621,V ugm-3
2024-03-13,11:00:00,20.72164,V ugm-3
2024-03-13,12:00:00,9.95054,V ugm-3
2024-03-13,13:00:00,11.30311,V ugm-3
2024-03-13,14:00:00,14.10484,V ugm-3
2024-03-13,15:00:00,11.73885,V ugm-3
2024-03-13,16:00:00,9.17824,V ugm-3
2024-03-13,17:00:00,12.41427,V ugm-3
2024-03-13,18:00:00,21.83388,V ugm-3
2024-03-13,19:00:00,22.75061,V ugm-3
2024-03-13,20:00:00,14.20096,V ugm-3
2024-03-13,21:00:00,16.18122,V ugm-3
2024-03-13,22:00:00,16.27699,V ugm-3
2024-03-13,23:00:00,11.64036,V ugm-3
2024-03-13,24:00:00,9.5151,V ugm-3
2024-03-14,01:00:00,10.04957,V ugm-3
2024-03-14,02:00:00,11.01888,V ugm-3
2024-03-14,03:00:00,8.55195,V ugm-3
2024-03-14,04:00:00,9.22808,V ugm-3
2024-03-14,05:00:00,34.68999,V ugm-3
2024-03-14,06:00:00,20.96823,V ugm-3
2024-03-14,07:00:00,40.14999,V ugm-3
2024-03-14,08:00:00,45.27162,V ugm-3
2024-03-14,09:00:00,40.1034,V ugm-3
2024-03-14,10:00:00,43.72817,V ugm-3
2024-03-14,11:00:00,30.77856,V ugm-3
2024-03-14,12:00:00,26.91221,V ugm-3
2024-03-14,13:00:00,17.78063,V ugm-3
2024-03-14,14:00:00,17.68343,V ugm-3
2024-03-14,15:00:00,17.15197,V ugm-3
2024-03-14,16:00:00,18.64947,V ugm-3
2024-03-14,17:00:00,19.4708,V ugm-3
2024-03-14,18:00:00,19.71245,V ugm-3
2024-03-14,19:00:00,18.06988,V ugm-3
2024-03-14,20:00:00,18.16614,V ugm-3
2024-03-14,21:00:00,32.22707,V ugm-3
2024-03-14,22:00:00,29.47247,V ugm-3
2024-03-14,23:00:00,30.53486,V ugm-3
2024-03-14,24:00:00,19.42232,V ugm-3
2024-03-15,01:00:00,15.07895,V ugm-3
2024-03-15,02:00:00,12.82364,V ugm-3
2024-03-15,03:00:00,10.87423,V ugm-3
2024-03-15,04:00:00,15.36884,V ugm-3
2024-03-15,05:00:00,19.6221,V ugm-3
2024-03-15,06:00:00,25.71175,V ugm-3
2024-03-15,07:00:00,32.52711,V ugm-3
2024-03-15,08:00:00,40.45472,V ugm-3
