Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Kerbside",
Latitude,,55.858940,,
Longitude,,-4.259122,,
Site Type,,Urban Traffic,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Nitrogen dioxide",Status
2020-10-12,11:00:00,55.43902,V ugm-3
2020-10-12,12:00:00,59.93754,V ugm-3
2020-10-12,13:00:00,56.08463,V ugm-3
2020-10-12,14:00:00,56.23389,V ugm-3
2020-10-12,15:00:00,61.05807,V ugm-3
2020-10-12,16:00:00,55.74159,V ugm-3
2020-10-12,17:00:00,69.85185,V ugm-3
2020-10-12,18:00:00,52.74178,V ugm-3
2020-10-12,19:00:00,40.31833,V ugm-3
2020-10-12,20:00:00,31.11752,V ugm-3
2020-10-12,21:00:00,26.14652,V ugm-3
2020-10-12,22:00:00,26.34534,V ugm-3
2020-10-12,23:00:00,22.6672,V ugm-3
2020-10-12,24:00:00,18.1909,V ugm-3
2020-10-13,01:00:00,10.02127,V ugm-3
2020-10-13,02:00:00,20.83783,V ugm-3
2020-10-13,03:00:00,24.33991,V ugm-3
2020-10-13,04:00:00,28.0231,V ugm-3
2020-10-13,05:00:00,46.56936,V ugm-3
2020-10-13,06:00:00,38.67608,V ugm-3
2020-10-13,07:00:00,42.04067,V ugm-3
2020-10-13,08:00:00,79.05152,V ugm-3
2020-10-13,09:00:00,119.25519,V ugm-3
2020-10-13,10:00:00,66.93621,V ugm-3
2020-10-13,11:00:00,62.34634,V ugm-3
2020-10-13,12:00:00,62.57373,V ugm-3
2020-10-13,13:00:00,59.93876,V ugm-3
2020-10-13,14:00:00,64.1889,V ugm-3
2020-10-13,15:00:00,68.33564,V ugm-3
2020-10-13,16:00:00,78.06064,V ugm-3
2020-10-13,17:00:00,66.19565,V ugm-3
2020-10-13,18:00:00,62.17776,V ugm-3
2020-10-13,19:00:00,48.47246,V ugm-3
2020-10-13,20:00:00,29.43535,V ugm-3
2020-10-13,21:00:00,46.52204,V ugm-3
2020-10-13,22:00:00,39.19485,V ugm-3
2020-10-13,23:00:00,36.66123,V ugm-3
2020-10-13,24:00:00,21.40858,V ugm-3
2020-10-14,01:00:00,11.6316,V ugm-3
2020-10-14,02:00:00,8.97233,V ugm-3
2020-10-14,03:00:00,8.12536,V ugm-3
2020-10-14,04:00:00,8.47466,V ugm-3
2020-10-14,05:00:00,38.26197,V ugm-3
2020-10-14,06:00:00,63.71009,V ugm-3
2020-10-14,07:00:00,59.94267,V ugm-3
2020-10-14,08:00:00,81.88725,V ugm-3
2020-10-14,09:00:00,80.70657,V ugm-3
2020-10-14,10:00:00,59.99667,V ugm-3
2020-10-14,11:00:00,No data,V ugm-3
2020-10-14,12:00:00,59.4033,V ugm-3
2020-10-14,13:00:00,56.78399,V ugm-3
2020-10-14,14:00:00,48.71969,V ugm-3
2020-10-14,15:00:00,59.11635,V ugm-3
2020-10-14,16:00:00,77.85969,V ugm-3
2020-10-14,17:00:00,73.99115,V ugm-3
2020-10-14,18:00:00,66.77645,V ugm-3
2020-10-14,19:00:00,80.42386,V ugm-3
2020-10-14,20:00:00,76.54726,V ugm-3
2020-10-14,21:00:00,64.18498,V ugm-3
2020-10-14,22:00:00,54.62858,V ugm-3
2020-10-14,23:00:00,48.94093,V ugm-3
2020-10-14,24:00:00,38.34899,V ugm-3
2020-10-15,01:00:00,18.99346,V ugm-3
2020-10-15,02:00:00,18.39446,V ugm-3
2020-10-15,03:00:00,16.18732,V ugm-3
2020-10-15,04:00:00,23.21141,V ugm-3
2020-10-15,05:00:00,42.85054,V ugm-3
2020-10-15,06:00:00,48.43416,V ugm-3
2020-10-15,07:00:00,72.73287,V ugm-3
2020-10-15,08:00:00,64.50175,V ugm-3
2020-10-15,09:00:00,63.19692,V ugm-3
2020-10-15,10:00:00,83.738,V ugm-3
2020-10-15,11:00:00,68.37764,V ugm-3
2020-10-15,12:00:00,79.99046,V ugm-3
2020-10-15,13:00:00,75.38006,V ugm-3
2020-10-15,14:00:00,82.99193,V ugm-3
2020-10-15,15:00:00,68.85481,V ugm-3
2020-10-15,16:00:00,68.71692,V ugm-3
2020-10-15,17:00:00,87.39059,V ugm-3
2020-10-15,18:00:00,81.54215,V ugm-3
2020-10-15,19:00:00,65.6411,V ugm-3
2020-10-15,20:00:00,73.3712,V ugm-3
2020-10-15,21:00:00,75.31466,V ugm-3
2020-10-15,22:00:00,64.50501,V ugm-3
2020-10-15,23:00:00,52.72624,V ugm-3
2020-10-15,24:00:00,46.08653,V ugm-3
2020-10-16,01:00:00,34.76892,V ugm-3
2020-10-16,02:00:00,25.87836,V ugm-3
2020-10-16,03:00:00,21.19977,V ugm-3
2020-10-16,04:00:00,20.35407,V ugm-3
2020-10-16,05:00:00,37.23633,V ugm-3
2020-10-16,06:00:00,49.98681,V ugm-3
2020-10-16,07:00:00,79.77782,V ugm-3
2020-10-16,08:00:00,60.72629,V ugm-3
2020-10-16,09:00:00,69.29152,V ugm-3
2020-10-16,10:00:00,62.90465,V ugm-3
2020-10-16,11:00:00,52.10852,V ugm-3
2020-10-16,12:00:00,59.1931,V ugm-3
2020-10-16,13:00:00,76.06337,V ugm-3
2020-10-16,14:00:00,87.98355,V ugm-3
2020-10-16,15:00:00,85.77669,V ugm-3
2020-10-16,16:00:00,84.18674,V ugm-3
2020-10-16,17:00:00,100.66984,V ugm-3
2020-10-16,18:00:00,91.74684,V ugm-3
2020-10-16,19:00:00,72.6273,V ugm-3
2020-10-16,20:00:00,76.34657,V ugm-3
2020-10-16,21:00:00,69.26463,V ugm-3
2020-10-16,22:00:00,62.04416,V ugm-3
2020-10-16,23:00:00,52.4844,V ugm-3
2020-10-16,24:00:00,34.49659,V ugm-3
2020-10-17,01:00:00,13.65793,V ugm-3
2020-10-17,02:00:00,13.72425,V ugm-3
2020-10-17,03:00:00,12.82919,V ugm-3
2020-10-17,04:00:00,12.13279,V ugm-3
2020-10-17,05:00:00,29.04261,V ugm-3
2020-10-17,06:00:00,40.58295,V ugm-3
2020-10-17,07:00:00,50.2896,V ugm-3
2020-10-17,08:00:00,53.5788,V ugm-3
2020-10-17,09:00:00,61.58493,V ugm-3
2020-10-17,10:00:00,53.08088,V ugm-3
2020-10-17,11:00:00,60.84024,V ugm-3
2020-10-17,12:00:00,64.22541,V ugm-3
2020-10-17,13:00:00,55.0731,V ugm-3
2020-10-17,14:00:00,64.32343,V ugm-3
2020-10-17,15:00:00,89.24512,V ugm-3
2020-10-17,16:00:00,85.50918,V ugm-3
2020-10-17,17:00:00,57.96893,V ugm-3
2020-10-17,18:00:00,77.60192,V ugm-3
2020-10-17,19:00:00,65.45927,V ugm-3
2020-10-17,20:00:00,52.66985,V ugm-3
2020-10-17,21:00:00,60.28176,V ugm-3
2020-10-17,22:00:00,61.12284,V ugm-3
2020-10-17,23:00:00,36.55572,V ugm-3
2020-10-17,24:00:00,19.84295,V ugm-3
2020-10-18,01:00:00,10.00292,V ugm-3
2020-10-18,02:00:00,17.6211,V ugm-3
2020-10-18,03:00:00,15.15347,V ugm-3
2020-10-18,04:00:00,18.58158,V ugm-3
2020-10-18,05:00:00,20.41978,V ugm-3
2020-10-18,06:00:00,31.20036,V ugm-3
2020-10-18,07:00:00,49.682,V ugm-3
2020-10-18,08:00:00,25.93306,V ugm-3
2020-10-18,09:00:00,45.30953,V ugm-3
2020-10-18,10:00:00,46.00477,V ugm-3
2020-10-18,11:00:00,29.80677,V ugm-3
2020-10-18,12:00:00,38.69965,V ugm-3
2020-10-18,13:00:00,30.50184,V ugm-3
2020-10-18,14:00:00,53.05876,V ugm-3
2020-10-18,15:00:00,71.64051,V ugm-3
2020-10-18,16:00:00,36.56465,V ugm-3
2020-10-18,17:00:00,34.43013,V ugm-3
2020-10-18,18:00:00,47.04928,V ugm-3
2020-10-18,19:00:00,53.60732,V ugm-3
2020-10-18,20:00:00,56.18985,V ugm-3
2020-10-18,21:00:00,28.91508,V ugm-3
2020-10-18,22:00:00,18.73006,V ugm-3
2020-10-18,23:00:00,39.89461,V ugm-3
2020-10-18,24:00:00,12.37105,V ugm-3
2020-10-19,01:00:00,9.72934,V ugm-3
2020-10-19,02:00:00,7.34711,V ugm-3
2020-10-19,03:00:00,9.67976,V ugm-3
2020-10-19,04:00:00,6.9996,V ugm-3
2020-10-19,05:00:00,35.26955,V ugm-3
2020-10-19,06:00:00,52.73645,V ugm-3
2020-10-19,07:00:00,41.28389,V ugm-3
2020-10-19,08:00:00,47.88289,V ugm-3
2020-10-19,09:00:00,52.25869,V ugm-3
2020-10-19,10:00:00,48.69031,V ugm-3
2020-10-19,11:00:00,54.13241,V ugm-3
2020-10-19,12:00:00,60.3285,V ugm-3
2020-10-19,13:00:00,71.54157,V ugm-3
2020-10-19,14:00:00,63.93794,V ugm-3
2020-10-19,15:00:00,80.5266,V ugm-3
2020-10-19,16:00:00,63.5941,V ugm-3
2020-10-19,17:00:00,73.03795,V ugm-3
2020-10-19,18:00:00,55.55942,V ugm-3
2020-10-19,19:00:00,57.90021,V ugm-3
2020-10-19,20:00:00,44.81288,V ugm-3
2020-10-19,21:00:00,38.2672,V ugm-3
2020-10-19,22:00:00,48.7347,V ugm-3
2020-10-19,23:00:00,37.81913,V ugm-3
2020-10-19,24:00:00,29.33428,V ugm-3
2020-10-20,01:00:00,15.40888,V ugm-3
2020-10-20,02:00:00,16.26989,V ugm-3
2020-10-20,03:00:00,23.06525,V ugm-3
2020-10-20,04:00:00,26.78378,V ugm-3
2020-10-20,05:00:00,32.07959,V ugm-3
2020-10-20,06:00:00,40.69205,V ugm-3
2020-10-20,07:00:00,79.00924,V ugm-3
2020-10-20,08:00:00,71.93468,V ugm-3
2020-10-20,09:00:00,65.89679,V ugm-3
2020-10-20,10:00:00,81.8513,V ugm-3
2020-10-20,11:00:00,77.53983,V ugm-3
2020-10-20,12:00:00,79.85824,V ugm-3
2020-10-20,13:00:00,75.38914,V ugm-3
2020-10-20,14:00:00,82.40282,V ugm-3
2020-10-20,15:00:00,80.12632,V ugm-3
2020-10-20,16:00:00,69.26536,V ugm-3
2020-10-20,17:00:00,84.45244,V ugm-3
2020-10-20,18:00:00,81.64215,V ugm-3
2020-10-20,19:00:00,55.86602,V ugm-3
2020-10-20,20:00:00,44.70268,V ugm-3
2020-10-20,21:00:00,47.44219,V ugm-3
2020-10-20,22:00:00,42.08842,V ugm-3
2020-10-20,23:00:00,34.70317,V ugm-3
2020-10-20,24:00:00,18.44775,V ugm-3
2020-10-21,01:00:00,15.13126,V ugm-3
2020-10-21,02:00:00,16.12385,V ugm-3
2020-10-21,03:00:00,10.06003,V ugm-3
2020-10-21,04:00:00,10.55654,V ugm-3
2020-10-21,05:00:00,22.08603,V ugm-3
2020-10-21,06:00:00,46.62363,V ugm-3
2020-10-21,07:00:00,77.74004,V ugm-3
2020-10-21,08:00:00,90.3986,V ugm-3
2020-10-21,09:00:00,95.95456,V ugm-3
2020-10-21,10:00:00,77.23904,V ugm-3
2020-10-21,11:00:00,68.05472,V ugm-3
2020-10-21,12:00:00,52.34645,V ugm-3
2020-10-21,13:00:00,60.73683,V ugm-3
2020-10-21,14:00:00,68.91782,V ugm-3
2020-10-21,15:00:00,67.58159,V ugm-3
2020-10-21,16:00:00,49.29733,V ugm-3
2020-10-21,17:00:00,68.62052,V ugm-3
2020-10-21,18:00:00,60.5355,V ugm-3
2020-10-21,19:00:00,54.1167,V ugm-3
2020-10-21,20:00:00,44.98252,V ugm-3
2020-10-21,21:00:00,48.66482,V ugm-3
2020-10-21,22:00:00,24.20025,V ugm-3
2020-10-21,23:00:00,39.1688,V ugm-3
2020-10-21,24:00:00,32.58838,V ugm-3
2020-10-22,01:00:00,15.71146,V ugm-3
2020-10-22,02:00:00,10.23462,V ugm-3
2020-10-22,03:00:00,14.16304,V ugm-3
2020-10-22,04:00:00,12.37787,V ugm-3
2020-10-22,05:00:00,21.92722,V ugm-3
2020-10-22,06:00:00,41.22541,V ugm-3
2020-10-22,07:00:00,46.66117,V ugm-3
2020-10-22,08:00:00,56.89251,V ugm-3
2020-10-22,09:00:00,48.5256,V ugm-3
2020-10-22,10:00:00,43.30097,V ugm-3
2020-10-22,11:00:00,48.81476,V ugm-3
2020-10-22,12:00:00,52.57091,V ugm-3
2020-10-22,13:00:00,65.75701,V ugm-3
2020-10-22,14:00:00,52.54748,V ugm-3
2020-10-22,15:00:00,73.60554,V ugm-3
2020-10-22,16:00:00,41.84463,V ugm-3
2020-10-22,17:00:00,48.07995,V ugm-3
2020-10-22,18:00:00,47.49612,V ugm-3
2020-10-22,19:00:00,43.38572,V ugm-3
2020-10-22,20:00:00,42.35035,V ugm-3
2020-10-22,21:00:00,46.26999,V ugm-3
2020-10-22,22:00:00,43.37038,V ugm-3
2020-10-22,23:00:00,31.31364,V ugm-3
2020-10-22,24:00:00,11.98148,V ugm-3
2020-10-23,01:00:00,9.49875,V ugm-3
2020-10-23,02:00:00,10.88512,V ugm-3
2020-10-23,03:00:00,13.85461,V ugm-3
2020-10-23,04:00:00,14.89233,V ugm-3
2020-10-23,05:00:00,20.84913,V ugm-3
2020-10-23,06:00:00,40.46383,V ugm-3
2020-10-23,07:00:00,50.54813,V ugm-3
2020-10-23,08:00:00,91.01799,V ugm-3
2020-10-23,09:00:00,68.5388,V ugm-3
2020-10-23,10:00:00,53.28497,V ugm-3
2020-10-23,11:00:00,55.12489,V ugm-3
2020-10-23,12:00:00,53.87332,V ugm-3
2020-10-23,13:00:00,47.88056,V ugm-3
2020-10-23,14:00:00,46.84494,V ugm-3
2020-10-23,15:00:00,49.39289,V ugm-3
2020-10-23,16:00:00,51.26704,V ugm-3
2020-10-23,17:00:00,61.79182,V ugm-3
2020-10-23,18:00:00,57.55446,V ugm-3
2020-10-23,19:00:00,52.53878,V ugm-3
2020-10-23,20:00:00,62.3351,V ugm-3
2020-10-23,21:00:00,50.23244,V ugm-3
2020-10-23,22:00:00,47.27895,V ugm-3
2020-10-23,23:00:00,42.37189,V ugm-3
2020-10-23,24:00:00,29.69463,V ugm-3
2020-10-24,01:00:00,13.77478,V ugm-3
2020-10-24,02:00:00,10.81108,V ugm-3
2020-10-24,03:00:00,10.62874,V ugm-3
2020-10-24,04:00:00,8.2054,V ugm-3
2020-10-24,05:00:00,5.96393,V ugm-3
2020-10-24,06:00:00,16.74018,V ugm-3
2020-10-24,07:00:00,26.10339,V ugm-3
2020-10-24,08:00:00,26.82171,V ugm-3
2020-10-24,09:00:00,35.68006,V ugm-3
2020-10-24,10:00:00,63.16406,V ugm-3
2020-10-24,11:00:00,39.97236,V ugm-3
2020-10-24,12:00:00,34.92731,V ugm-3
2020-10-24,13:00:00,30.70302,V ugm-3
2020-10-24,14:00:00,34.16947,V ugm-3
2020-10-24,15:00:00,47.81944,V ugm-3
2020-10-24,16:00:00,63.25006,V ugm-3
2020-10-24,17:00:00,45.51047,V ugm-3
2020-10-24,18:00:00,36.17454,V ugm-3
2020-10-24,19:00:00,37.45219,V ugm-3
2020-10-24,20:00:00,36.54543,V ugm-3
2020-10-24,21:00:00,51.34979,V ugm-3
2020-10-24,22:00:00,39.14748,V ugm-3
2020-10-24,23:00:00,20.97195,V ugm-3
2020-10-24,24:00:00,12.54264,V ugm-3
2020-10-25,01:00:00,10.27231,V ugm-3
2020-10-25,02:00:00,8.16631,V ugm-3
2020-10-25,03:00:00,12.69399,V ugm-3
2020-10-25,04:00:00,9.87439,V ugm-3
2020-10-25,05:00:00,8.29849,V ugm-3
2020-10-25,06:00:00,14.58043,V ugm-3
2020-10-25,07:00:00,45.68274,V ugm-3
2020-10-25,08:00:00,22.56662,V ugm-3
2020-10-25,09:00:00,25.35242,V ugm-3
2020-10-25,10:00:00,19.53292,V ugm-3
2020-10-25,11:00:00,17.60313,V ugm-3
2020-10-25,12:00:00,13.46052,V ugm-3
2020-10-25,13:00:00,18.05058,V ugm-3
2020-10-25,14:00:00,14.10561,V ugm-3
2020-10-25,15:00:00,14.48092,V ugm-3
2020-10-25,16:00:00,36.95537,V ugm-3
2020-10-25,17:00:00,28.58331,V ugm-3
2020-10-25,18:00:00,18.71957,V ugm-3
2020-10-25,19:00:00,28.70193,V ugm-3
2020-10-25,20:00:00,27.83066,V ugm-3
2020-10-25,21:00:00,23.43178,V ugm-3
2020-10-25,22:00:00,18.80154,V ugm-3
2020-10-25,23:00:00,20.00382,V ugm-3
2020-10-25,24:00:00,14.84427,V ugm-3
2020-10-26,01:00:00,9.33815,V ugm-3
2020-10-26,02:00:00,6.1841,V ugm-3
2020-10-26,03:00:00,4.14524,V ugm-3
2020-10-26,04:00:00,5.03269,V ugm-3
2020-10-26,05:00:00,11.15236,V ugm-3
2020-10-26,06:00:00,34.22617,V ugm-3
2020-10-26,07:00:00,44.0287,V ugm-3
2020-10-26,08:00:00,67.28651,V ugm-3
2020-10-26,09:00:00,55.24155,V ugm-3
2020-10-26,10:00:00,49.36925,V ugm-3
2020-10-26,11:00:00,44.94953,V ugm-3
2020-10-26,12:00:00,35.42996,V ugm-3
2020-10-26,13:00:00,28.81659,V ugm-3
2020-10-26,14:00:00,33.75919,V ugm-3
2020-10-26,15:00:00,37.54472,V ugm-3
2020-10-26,16:00:00,40.9382,V ugm-3
2020-10-26,17:00:00,46.23828,V ugm-3
2020-10-26,18:00:00,40.64344,V ugm-3
2020-10-26,19:00:00,42.34982,V ugm-3
2020-10-26,20:00:00,34.35248,V ugm-3
2020-10-26,21:00:00,23.38118,V ugm-3
2020-10-26,22:00:00,26.27044,V ugm-3
2020-10-26,23:00:00,18.76534,V ugm-3
2020-10-26,24:00:00,10.68407,V ugm-3
2020-10-27,01:00:00,16.69136,V ugm-3
2020-10-27,02:00:00,11.30946,V ugm-3
2020-10-27,03:00:00,14.5474,V ugm-3
2020-10-27,04:00:00,12.37745,V ugm-3
2020-10-27,05:00:00,12.86979,V ugm-3
2020-10-27,06:00:00,25.3261,V ugm-3
2020-10-27,07:00:00,78.93772,V ugm-3
2020-10-27,08:00:00,77.57487,V ugm-3
2020-10-27,09:00:00,98.40434,V ugm-3
2020-10-27,10:00:00,81.43839,V ugm-3
2020-10-27,11:00:00,69.5703,V ugm-3
2020-10-27,12:00:00,70.74239,V ugm-3
2020-10-27,13:00:00,40.18075,V ugm-3
2020-10-27,14:00:00,42.32666,V ugm-3
2020-10-27,15:00:00,41.15678,V ugm-3
2020-10-27,16:00:00,56.34518,V ugm-3
2020-10-27,17:00:00,42.93957,V ugm-3
2020-10-27,18:00:00,57.03367,V ugm-3
2020-10-27,19:00:00,63.55084,V ugm-3
2020-10-27,20:00:00,44.19013,V ugm-3
2020-10-27,21:00:00,32.71774,V ugm-3
2020-10-27,22:00:00,31.58276,V ugm-3
2020-10-27,23:00:00,32.48619,V ugm-3
2020-10-27,24:00:00,27.37691,V ugm-3
2020-10-28,01:00:00,10.11324,V ugm-3
2020-10-28,02:00:00,5.84534,V ugm-3
2020-10-28,03:00:00,7.29164,V ugm-3
2020-10-28,04:00:00,5.41933,V ugm-3
2020-10-28,05:00:00,9.7533,V ugm-3
2020-10-28,06:00:00,12.52468,V ugm-3
2020-10-28,07:00:00,26.75193,V ugm-3
2020-10-28,08:00:00,28.83975,V ugm-3
2020-10-28,09:00:00,36.0393,V ugm-3
2020-10-28,10:00:00,29.53376,V ugm-3
2020-10-28,11:00:00,30.18575,V ugm-3
2020-10-28,12:00:00,No data,V ugm-3
2020-10-28,13:00:00,20.5013,V ugm-3
2020-10-28,14:00:00,27.93619,V ugm-3
2020-10-28,15:00:00,32.85226,V ugm-3
2020-10-28,16:00:00,26.25219,V ugm-3
2020-10-28,17:00:00,54.95452,V ugm-3
2020-10-28,18:00:00,52.56712,V ugm-3
2020-10-28,19:00:00,44.21488,V ugm-3
2020-10-28,20:00:00,24.26466,V ugm-3
2020-10-28,21:00:00,21.46821,V ugm-3
2020-10-28,22:00:00,12.90034,V ugm-3
2020-10-28,23:00:00,10.78308,V ugm-3
2020-10-28,24:00:00,14.083,V ugm-3
2020-10-29,01:00:00,11.44518,V ugm-3
2020-10-29,02:00:00,8.02484,V ugm-3
2020-10-29,03:00:00,7.25241,V ugm-3
2020-10-29,04:00:00,7.40073,V ugm-3
2020-10-29,05:00:00,9.07794,V ugm-3
2020-10-29,06:00:00,44.2633,V ugm-3
2020-10-29,07:00:00,61.81772,V ugm-3
2020-10-29,08:00:00,95.4742,V ugm-3
2020-10-29,09:00:00,100.11487,V ugm-3
2020-10-29,10:00:00,68.97885,V ugm-3
2020-10-29,11:00:00,87.79329,V ugm-3
2020-10-29,12:00:00,63.03868,V ugm-3
2020-10-29,13:00:00,55.78475,V ugm-3
2020-10-29,14:00:00,61.49494,V ugm-3
2020-10-29,15:00:00,64.67125,V ugm-3
2020-10-29,16:00:00,83.12781,V ugm-3
2020-10-29,17:00:00,41.5364,V ugm-3
2020-10-29,18:00:00,34.61834,V ugm-3
2020-10-29,19:00:00,30.23895,V ugm-3
2020-10-29,20:00:00,21.47342,V ugm-3
2020-10-29,21:00:00,10.53157,V ugm-3
2020-10-29,22:00:00,9.7047,V ugm-3
2020-10-29,23:00:00,10.83698,V ugm-3
2020-10-29,24:00:00,8.61012,V ugm-3
2020-10-30,01:00:00,6.45267,V ugm-3
2020-10-30,02:00:00,3.75445,V ugm-3
2020-10-30,03:00:00,3.01345,V ugm-3
2020-10-30,04:00:00,3.40886,V ugm-3
2020-10-30,05:00:00,3.95177,V ugm-3
2020-10-30,06:00:00,7.85183,V ugm-3
2020-10-30,07:00:00,29.57855,V ugm-3
2020-10-30,08:00:00,45.25362,V ugm-3
2020-10-30,09:00:00,47.47179,V ugm-3
2020-10-30,10:00:00,50.3412,V ugm-3
2020-10-30,11:00:00,46.59498,V ugm-3
2020-10-30,12:00:00,39.52776,V ugm-3
2020-10-30,13:00:00,33.89062,V ugm-3
2020-10-30,14:00:00,42.43021,V ugm-3
2020-10-30,15:00:00,44.57386,V ugm-3
2020-10-30,16:00:00,68.11503,V ugm-3
2020-10-30,17:00:00,55.68289,V ugm-3
2020-10-30,18:00:00,71.90155,V ugm-3
2020-10-30,19:00:00,97.65083,V ugm-3
2020-10-30,20:00:00,76.81996,V ugm-3
2020-10-30,21:00:00,76.61304,V ugm-3
2020-10-30,22:00:00,92.05994,V ugm-3
2020-10-30,23:00:00,53.7585,V ugm-3
2020-10-30,24:00:00,55.50308,V ugm-3
2020-10-31,01:00:00,36.78951,V ugm-3
2020-10-31,02:00:00,16.68886,V ugm-3
2020-10-31,03:00:00,14.10113,V ugm-3
2020-10-31,04:00:00,10.29057,V ugm-3
2020-10-31,05:00:00,16.77025,V ugm-3
2020-10-31,06:00:00,31.8764,V ugm-3
2020-10-31,07:00:00,30.80884,V ugm-3
2020-10-31,08:00:00,35.58816,V ugm-3
2020-10-31,09:00:00,43.65606,V ugm-3
2020-10-31,10:00:00,41.89987,V ugm-3
2020-10-31,11:00:00,33.74805,V ugm-3
2020-10-31,12:00:00,31.23528,V ugm-3
2020-10-31,13:00:00,24.76811,V ugm-3
2020-10-31,14:00:00,19.03299,V ugm-3
2020-10-31,15:00:00,11.41035,V ugm-3
2020-10-31,16:00:00,17.70016,V ugm-3
2020-10-31,17:00:00,19.92862,V ugm-3
2020-10-31,18:00:00,18.58916,V ugm-3
2020-10-31,19:00:00,20.82255,V ugm-3
2020-10-31,20:00:00,14.24287,V ugm-3
2020-10-31,21:00:00,11.27179,V ugm-3
2020-10-31,22:00:00,11.02989,V ugm-3
2020-10-31,23:00:00,13.60231,V ugm-3
2020-10-31,24:00:00,18.59321,V ugm-3
2020-11-01,01:00:00,12.61562,V ugm-3
2020-11-01,02:00:00,11.8902,V ugm-3
2020-11-01,03:00:00,13.07915,V ugm-3
2020-11-01,04:00:00,9.56053,V ugm-3
2020-11-01,05:00:00,8.9177,V ugm-3
2020-11-01,06:00:00,9.90804,V ugm-3
2020-11-01,07:00:00,18.12904,V ugm-3
2020-11-01,08:00:00,14.01877,V ugm-3
2020-11-01,09:00:00,18.62694,V ugm-3
2020-11-01,10:00:00,12.48334,V ugm-3
2020-11-01,11:00:00,13.91765,V ugm-3
2020-11-01,12:00:00,31.00781,V ugm-3
2020-11-01,13:00:00,26.89451,V ugm-3
2020-11-01,14:00:00,28.17923,V ugm-3
2020-11-01,15:00:00,29.96122,V ugm-3
2020-11-01,16:00:00,25.60447,V ugm-3
2020-11-01,17:00:00,19.61138,V ugm-3
2020-11-01,18:00:00,21.19867,V ugm-3
2020-11-01,19:00:00,21.05106,V ugm-3
2020-11-01,20:00:00,27.98649,V ugm-3
2020-11-01,21:00:00,20.25867,V ugm-3
2020-11-01,22:00:00,16.93863,V ugm-3
2020-11-01,23:00:00,12.43301,V ugm-3
2020-11-01,24:00:00,8.65063,V ugm-3
2020-11-02,01:00:00,8.13606,V ugm-3
2020-11-02,02:00:00,5.82092,V ugm-3
2020-11-02,03:00:00,5.25867,V ugm-3
2020-11-02,04:00:00,5.01063,V ugm-3
2020-11-02,05:00:00,6.54852,V ugm-3
2020-11-02,06:00:00,11.46043,V ugm-3
2020-11-02,07:00:00,37.35881,V ugm-3
2020-11-02,08:00:00,64.69524,V ugm-3
2020-11-02,09:00:00,59.18942,V ugm-3
2020-11-02,10:00:00,70.90065,V ugm-3
2020-11-02,11:00:00,46.14058,V ugm-3
2020-11-02,12:00:00,39.89017,V ugm-3
2020-11-02,13:00:00,62.46391,V ugm-3
2020-11-02,14:00:00,52.4934,V ugm-3
2020-11-02,15:00:00,47.53072,V ugm-3
2020-11-02,16:00:00,67.08622,V ugm-3
2020-11-02,17:00:00,59.29543,V ugm-3
2020-11-02,18:00:00,68.77161,V ugm-3
2020-11-02,19:00:00,57.15759,V ugm-3
2020-11-02,20:00:00,43.55903,V ugm-3
2020-11-02,21:00:00,34.47957,V ugm-3
2020-11-02,22:00:00,28.32803,V ugm-3
2020-11-02,23:00:00,22.87112,V ugm-3
2020-11-02,24:00:00,13.34668,V ugm-3
2020-11-03,01:00:00,6.09436,V ugm-3
2020-11-03,02:00:00,4.96798,V ugm-3
2020-11-03,03:00:00,5.46458,V ugm-3
2020-11-03,04:00:00,5.11679,V ugm-3
2020-11-03,05:00:00,7.70009,V ugm-3
2020-11-03,06:00:00,16.24644,V ugm-3
2020-11-03,07:00:00,38.96308,V ugm-3
2020-11-03,08:00:00,60.48543,V ugm-3
2020-11-03,09:00:00,69.68697,V ugm-3
2020-11-03,10:00:00,76.49817,V ugm-3
2020-11-03,11:00:00,52.09935,V ugm-3
2020-11-03,12:00:00,67.54253,V ugm-3
2020-11-03,13:00:00,47.76722,V ugm-3
2020-11-03,14:00:00,44.38875,V ugm-3
2020-11-03,15:00:00,58.5455,V ugm-3
2020-11-03,16:00:00,72.37224,V ugm-3
2020-11-03,17:00:00,77.45949,V ugm-3
2020-11-03,18:00:00,81.9574,V ugm-3
2020-11-03,19:00:00,66.62517,V ugm-3
2020-11-03,20:00:00,69.58487,V ugm-3
2020-11-03,21:00:00,69.73181,V ugm-3
2020-11-03,22:00:00,56.41996,V ugm-3
2020-11-03,23:00:00,41.67613,V ugm-3
2020-11-03,24:00:00,26.08943,V ugm-3
2020-11-04,01:00:00,15.45407,V ugm-3
2020-11-04,02:00:00,16.05388,V ugm-3
2020-11-04,03:00:00,14.42601,V ugm-3
2020-11-04,04:00:00,24.02632,V ugm-3
2020-11-04,05:00:00,20.14819,V ugm-3
2020-11-04,06:00:00,33.61125,V ugm-3
2020-11-04,07:00:00,51.9635,V ugm-3
2020-11-04,08:00:00,82.92479,V ugm-3
2020-11-04,09:00:00,92.54571,V ugm-3
2020-11-04,10:00:00,71.74284,V ugm-3
