Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Byres Road",,,
Latitude,,55.874167,,,,
Longitude,,-4.294722,,,,
Site Type,,Urban Traffic,,,,
Zone,,Central Scotland,,,,
Agglomeration,,Glasgow Urban Area,,,,
Local Authority,,"Glasgow",,,,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2021-08-05,01:00:00,7.202,V ugm-3 (FIDAS),5.404,V ugm-3 (Ref.eq)
2021-08-05,02:00:00,8.29,V ugm-3 (FIDAS),5.64,V ugm-3 (Ref.eq)
2021-08-05,03:00:00,7.632,V ugm-3 (FIDAS),5.318,V ugm-3 (Ref.eq)
2021-08-05,04:00:00,7.899,V ugm-3 (FIDAS),4.93,V ugm-3 (Ref.eq)
2021-08-05,05:00:00,6.263,V ugm-3 (FIDAS),4.277,V ugm-3 (Ref.eq)
2021-08-05,06:00:00,7.954,V ugm-3 (FIDAS),5.123,V ugm-3 (Ref.eq)
2021-08-05,07:00:00,10.739,V ugm-3 (FIDAS),5.932,V ugm-3 (Ref.eq)
2021-08-05,08:00:00,15.435,V ugm-3 (FIDAS),6.888,V ugm-3 (Ref.eq)
2021-08-05,09:00:00,18.395,V ugm-3 (FIDAS),6.75,V ugm-3 (Ref.eq)
2021-08-05,10:00:00,14.525,V ugm-3 (FIDAS),7.115,V ugm-3 (Ref.eq)
2021-08-05,11:00:00,17.66,V ugm-3 (FIDAS),6.733,V ugm-3 (Ref.eq)
2021-08-05,12:00:00,22.045,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq)
2021-08-05,13:00:00,15.768,V ugm-3 (FIDAS),5.699,V ugm-3 (Ref.eq)
2021-08-05,14:00:00,15.74,V ugm-3 (FIDAS),6.907,V ugm-3 (Ref.eq)
2021-08-05,15:00:00,17.868,V ugm-3 (FIDAS),7.246,V ugm-3 (Ref.eq)
2021-08-05,16:00:00,15.725,V ugm-3 (FIDAS),5.338,V ugm-3 (Ref.eq)
2021-08-05,17:00:00,15,V ugm-3 (FIDAS),4.894,V ugm-3 (Ref.eq)
2021-08-05,18:00:00,9.653,V ugm-3 (FIDAS),4.157,V ugm-3 (Ref.eq)
2021-08-05,19:00:00,8.411,V ugm-3 (FIDAS),4.534,V ugm-3 (Ref.eq)
2021-08-05,20:00:00,7.039,V ugm-3 (FIDAS),4.179,V ugm-3 (Ref.eq)
2021-08-05,21:00:00,7.516,V ugm-3 (FIDAS),4.517,V ugm-3 (Ref.eq)
2021-08-05,22:00:00,7.543,V ugm-3 (FIDAS),4.445,V ugm-3 (Ref.eq)
2021-08-05,23:00:00,8.616,V ugm-3 (FIDAS),4.693,V ugm-3 (Ref.eq)
2021-08-05,24:00:00,8.101,V ugm-3 (FIDAS),4.435,V ugm-3 (Ref.eq)
2021-08-06,01:00:00,7.076,V ugm-3 (FIDAS),4.583,V ugm-3 (Ref.eq)
2021-08-06,02:00:00,6.894,V ugm-3 (FIDAS),4.29,V ugm-3 (Ref.eq)
2021-08-06,03:00:00,12.986,V ugm-3 (FIDAS),8.996,V ugm-3 (Ref.eq)
2021-08-06,04:00:00,13.913,V ugm-3 (FIDAS),9.522,V ugm-3 (Ref.eq)
2021-08-06,05:00:00,10.489,V ugm-3 (FIDAS),7.444,V ugm-3 (Ref.eq)
2021-08-06,06:00:00,5.562,V ugm-3 (FIDAS),3.827,V ugm-3 (Ref.eq)
2021-08-06,07:00:00,5.857,V ugm-3 (FIDAS),3.946,V ugm-3 (Ref.eq)
2021-08-06,08:00:00,6.892,V ugm-3 (FIDAS),3.619,V ugm-3 (Ref.eq)
2021-08-06,09:00:00,4.429,V ugm-3 (FIDAS),2.425,V ugm-3 (Ref.eq)
2021-08-06,10:00:00,5.533,V ugm-3 (FIDAS),2.249,V ugm-3 (Ref.eq)
2021-08-06,11:00:00,6.54,V ugm-3 (FIDAS),2.356,V ugm-3 (Ref.eq)
2021-08-06,12:00:00,4.689,V ugm-3 (FIDAS),2.693,V ugm-3 (Ref.eq)
2021-08-06,13:00:00,12.709,V ugm-3 (FIDAS),6.468,V ugm-3 (Ref.eq)
2021-08-06,14:00:00,13.6,V ugm-3 (FIDAS),5.391,V ugm-3 (Ref.eq)
2021-08-06,15:00:00,5.03,V ugm-3 (FIDAS),2.864,V ugm-3 (Ref.eq)
2021-08-06,16:00:00,7.093,V ugm-3 (FIDAS),3.769,V ugm-3 (Ref.eq)
2021-08-06,17:00:00,3.932,V ugm-3 (FIDAS),2.248,V ugm-3 (Ref.eq)
2021-08-06,18:00:00,4.886,V ugm-3 (FIDAS),3.083,V ugm-3 (Ref.eq)
2021-08-06,19:00:00,5.843,V ugm-3 (FIDAS),3.848,V ugm-3 (Ref.eq)
2021-08-06,20:00:00,5.449,V ugm-3 (FIDAS),3.281,V ugm-3 (Ref.eq)
2021-08-06,21:00:00,4.379,V ugm-3 (FIDAS),2.895,V ugm-3 (Ref.eq)
2021-08-06,22:00:00,4.679,V ugm-3 (FIDAS),2.536,V ugm-3 (Ref.eq)
2021-08-06,23:00:00,5.675,V ugm-3 (FIDAS),2.754,V ugm-3 (Ref.eq)
2021-08-06,24:00:00,5.019,V ugm-3 (FIDAS),2.241,V ugm-3 (Ref.eq)
2021-08-07,01:00:00,5.497,V ugm-3 (FIDAS),2.909,V ugm-3 (Ref.eq)
2021-08-07,02:00:00,4.126,V ugm-3 (FIDAS),2.195,V ugm-3 (Ref.eq)
2021-08-07,03:00:00,4.367,V ugm-3 (FIDAS),2.185,V ugm-3 (Ref.eq)
2021-08-07,04:00:00,3.531,V ugm-3 (FIDAS),1.719,V ugm-3 (Ref.eq)
2021-08-07,05:00:00,3.12,V ugm-3 (FIDAS),1.144,V ugm-3 (Ref.eq)
2021-08-07,06:00:00,3.47,V ugm-3 (FIDAS),1.389,V ugm-3 (Ref.eq)
2021-08-07,07:00:00,8.684,V ugm-3 (FIDAS),3.08,V ugm-3 (Ref.eq)
2021-08-07,08:00:00,8.359,V ugm-3 (FIDAS),3.538,V ugm-3 (Ref.eq)
2021-08-07,09:00:00,7.91,V ugm-3 (FIDAS),3.372,V ugm-3 (Ref.eq)
2021-08-07,10:00:00,5.033,V ugm-3 (FIDAS),2.256,V ugm-3 (Ref.eq)
2021-08-07,11:00:00,3.019,V ugm-3 (FIDAS),1.066,V ugm-3 (Ref.eq)
2021-08-07,12:00:00,5.356,V ugm-3 (FIDAS),1.584,V ugm-3 (Ref.eq)
2021-08-07,13:00:00,6.743,V ugm-3 (FIDAS),2.343,V ugm-3 (Ref.eq)
2021-08-07,14:00:00,6.973,V ugm-3 (FIDAS),3.117,V ugm-3 (Ref.eq)
2021-08-07,15:00:00,6.09,V ugm-3 (FIDAS),2.157,V ugm-3 (Ref.eq)
2021-08-07,16:00:00,6.332,V ugm-3 (FIDAS),2.374,V ugm-3 (Ref.eq)
2021-08-07,17:00:00,8.104,V ugm-3 (FIDAS),3.732,V ugm-3 (Ref.eq)
2021-08-07,18:00:00,8.733,V ugm-3 (FIDAS),5.722,V ugm-3 (Ref.eq)
2021-08-07,19:00:00,7.245,V ugm-3 (FIDAS),4.735,V ugm-3 (Ref.eq)
2021-08-07,20:00:00,6.678,V ugm-3 (FIDAS),4.862,V ugm-3 (Ref.eq)
2021-08-07,21:00:00,6.24,V ugm-3 (FIDAS),4.726,V ugm-3 (Ref.eq)
2021-08-07,22:00:00,6.743,V ugm-3 (FIDAS),4.72,V ugm-3 (Ref.eq)
2021-08-07,23:00:00,3.518,V ugm-3 (FIDAS),2.463,V ugm-3 (Ref.eq)
2021-08-07,24:00:00,4.255,V ugm-3 (FIDAS),2.569,V ugm-3 (Ref.eq)
2021-08-08,01:00:00,4.971,V ugm-3 (FIDAS),3.47,V ugm-3 (Ref.eq)
2021-08-08,02:00:00,7.109,V ugm-3 (FIDAS),4.652,V ugm-3 (Ref.eq)
2021-08-08,03:00:00,8.55,V ugm-3 (FIDAS),5.816,V ugm-3 (Ref.eq)
2021-08-08,04:00:00,11.028,V ugm-3 (FIDAS),7.386,V ugm-3 (Ref.eq)
2021-08-08,05:00:00,11.503,V ugm-3 (FIDAS),7.708,V ugm-3 (Ref.eq)
2021-08-08,06:00:00,12.038,V ugm-3 (FIDAS),7.994,V ugm-3 (Ref.eq)
2021-08-08,07:00:00,11.36,V ugm-3 (FIDAS),7.888,V ugm-3 (Ref.eq)
2021-08-08,08:00:00,10.57,V ugm-3 (FIDAS),7.18,V ugm-3 (Ref.eq)
2021-08-08,09:00:00,7.278,V ugm-3 (FIDAS),4.281,V ugm-3 (Ref.eq)
2021-08-08,10:00:00,5.075,V ugm-3 (FIDAS),2.492,V ugm-3 (Ref.eq)
2021-08-08,11:00:00,6.507,V ugm-3 (FIDAS),2.807,V ugm-3 (Ref.eq)
2021-08-08,12:00:00,5.13,V ugm-3 (FIDAS),2.405,V ugm-3 (Ref.eq)
2021-08-08,13:00:00,5.671,V ugm-3 (FIDAS),3.479,V ugm-3 (Ref.eq)
2021-08-08,14:00:00,5.754,V ugm-3 (FIDAS),3.683,V ugm-3 (Ref.eq)
2021-08-08,15:00:00,5.879,V ugm-3 (FIDAS),3.883,V ugm-3 (Ref.eq)
2021-08-08,16:00:00,5.373,V ugm-3 (FIDAS),3.367,V ugm-3 (Ref.eq)
2021-08-08,17:00:00,5.209,V ugm-3 (FIDAS),3.26,V ugm-3 (Ref.eq)
2021-08-08,18:00:00,3.491,V ugm-3 (FIDAS),2.261,V ugm-3 (Ref.eq)
2021-08-08,19:00:00,2.619,V ugm-3 (FIDAS),1.526,V ugm-3 (Ref.eq)
2021-08-08,20:00:00,2.458,V ugm-3 (FIDAS),1.556,V ugm-3 (Ref.eq)
2021-08-08,21:00:00,4.321,V ugm-3 (FIDAS),3.006,V ugm-3 (Ref.eq)
2021-08-08,22:00:00,3.933,V ugm-3 (FIDAS),2.722,V ugm-3 (Ref.eq)
2021-08-08,23:00:00,5.606,V ugm-3 (FIDAS),3.418,V ugm-3 (Ref.eq)
2021-08-08,24:00:00,4.068,V ugm-3 (FIDAS),2.474,V ugm-3 (Ref.eq)
2021-08-09,01:00:00,4.591,V ugm-3 (FIDAS),3.008,V ugm-3 (Ref.eq)
2021-08-09,02:00:00,4.207,V ugm-3 (FIDAS),2.759,V ugm-3 (Ref.eq)
2021-08-09,03:00:00,5.024,V ugm-3 (FIDAS),3.225,V ugm-3 (Ref.eq)
2021-08-09,04:00:00,6.995,V ugm-3 (FIDAS),4.476,V ugm-3 (Ref.eq)
2021-08-09,05:00:00,7.279,V ugm-3 (FIDAS),4.697,V ugm-3 (Ref.eq)
2021-08-09,06:00:00,7.454,V ugm-3 (FIDAS),5.032,V ugm-3 (Ref.eq)
2021-08-09,07:00:00,9.13,V ugm-3 (FIDAS),5.846,V ugm-3 (Ref.eq)
2021-08-09,08:00:00,6.746,V ugm-3 (FIDAS),4.636,V ugm-3 (Ref.eq)
2021-08-09,09:00:00,7.873,V ugm-3 (FIDAS),4.817,V ugm-3 (Ref.eq)
2021-08-09,10:00:00,6.937,V ugm-3 (FIDAS),3.652,V ugm-3 (Ref.eq)
2021-08-09,11:00:00,11.298,V ugm-3 (FIDAS),4.755,V ugm-3 (Ref.eq)
2021-08-09,12:00:00,10.875,V ugm-3 (FIDAS),5.653,V ugm-3 (Ref.eq)
2021-08-09,13:00:00,7.939,V ugm-3 (FIDAS),4.62,V ugm-3 (Ref.eq)
2021-08-09,14:00:00,7.447,V ugm-3 (FIDAS),3.929,V ugm-3 (Ref.eq)
2021-08-09,15:00:00,4.16,V ugm-3 (FIDAS),2.006,V ugm-3 (Ref.eq)
2021-08-09,16:00:00,4.713,V ugm-3 (FIDAS),2.729,V ugm-3 (Ref.eq)
2021-08-09,17:00:00,6.037,V ugm-3 (FIDAS),3.688,V ugm-3 (Ref.eq)
2021-08-09,18:00:00,5.221,V ugm-3 (FIDAS),3.564,V ugm-3 (Ref.eq)
2021-08-09,19:00:00,4.537,V ugm-3 (FIDAS),3.19,V ugm-3 (Ref.eq)
2021-08-09,20:00:00,5.968,V ugm-3 (FIDAS),4.134,V ugm-3 (Ref.eq)
2021-08-09,21:00:00,8.739,V ugm-3 (FIDAS),5.905,V ugm-3 (Ref.eq)
2021-08-09,22:00:00,9.154,V ugm-3 (FIDAS),6.658,V ugm-3 (Ref.eq)
2021-08-09,23:00:00,9.927,V ugm-3 (FIDAS),7.294,V ugm-3 (Ref.eq)
2021-08-09,24:00:00,9.737,V ugm-3 (FIDAS),6.895,V ugm-3 (Ref.eq)
2021-08-10,01:00:00,10.648,V ugm-3 (FIDAS),7.645,V ugm-3 (Ref.eq)
2021-08-10,02:00:00,9.498,V ugm-3 (FIDAS),6.886,V ugm-3 (Ref.eq)
2021-08-10,03:00:00,7.451,V ugm-3 (FIDAS),4.782,V ugm-3 (Ref.eq)
2021-08-10,04:00:00,7.613,V ugm-3 (FIDAS),4.894,V ugm-3 (Ref.eq)
2021-08-10,05:00:00,8.252,V ugm-3 (FIDAS),5.528,V ugm-3 (Ref.eq)
2021-08-10,06:00:00,10.856,V ugm-3 (FIDAS),6.538,V ugm-3 (Ref.eq)
2021-08-10,07:00:00,11.831,V ugm-3 (FIDAS),6.381,V ugm-3 (Ref.eq)
2021-08-10,08:00:00,9.386,V ugm-3 (FIDAS),4.969,V ugm-3 (Ref.eq)
2021-08-10,09:00:00,10.167,V ugm-3 (FIDAS),4.336,V ugm-3 (Ref.eq)
2021-08-10,10:00:00,8.841,V ugm-3 (FIDAS),3.958,V ugm-3 (Ref.eq)
2021-08-10,11:00:00,10.148,V ugm-3 (FIDAS),4.045,V ugm-3 (Ref.eq)
2021-08-10,12:00:00,9.383,V ugm-3 (FIDAS),4.264,V ugm-3 (Ref.eq)
2021-08-10,13:00:00,10.937,V ugm-3 (FIDAS),4.125,V ugm-3 (Ref.eq)
2021-08-10,14:00:00,10.712,V ugm-3 (FIDAS),4.568,V ugm-3 (Ref.eq)
2021-08-10,15:00:00,9.425,V ugm-3 (FIDAS),4.59,V ugm-3 (Ref.eq)
2021-08-10,16:00:00,10.24,V ugm-3 (FIDAS),4.438,V ugm-3 (Ref.eq)
2021-08-10,17:00:00,10.888,V ugm-3 (FIDAS),4.159,V ugm-3 (Ref.eq)
2021-08-10,18:00:00,6.57,V ugm-3 (FIDAS),3.91,V ugm-3 (Ref.eq)
2021-08-10,19:00:00,8.185,V ugm-3 (FIDAS),4.322,V ugm-3 (Ref.eq)
2021-08-10,20:00:00,9.833,V ugm-3 (FIDAS),5.885,V ugm-3 (Ref.eq)
2021-08-10,21:00:00,10.584,V ugm-3 (FIDAS),6.241,V ugm-3 (Ref.eq)
2021-08-10,22:00:00,10.382,V ugm-3 (FIDAS),6.013,V ugm-3 (Ref.eq)
2021-08-10,23:00:00,10.286,V ugm-3 (FIDAS),6.68,V ugm-3 (Ref.eq)
2021-08-10,24:00:00,10.843,V ugm-3 (FIDAS),7.298,V ugm-3 (Ref.eq)
2021-08-11,01:00:00,9.767,V ugm-3 (FIDAS),6.917,V ugm-3 (Ref.eq)
2021-08-11,02:00:00,10.29,V ugm-3 (FIDAS),6.733,V ugm-3 (Ref.eq)
2021-08-11,03:00:00,11,V ugm-3 (FIDAS),7.389,V ugm-3 (Ref.eq)
2021-08-11,04:00:00,10.361,V ugm-3 (FIDAS),6.619,V ugm-3 (Ref.eq)
2021-08-11,05:00:00,9.257,V ugm-3 (FIDAS),5.703,V ugm-3 (Ref.eq)
2021-08-11,06:00:00,11.605,V ugm-3 (FIDAS),6.51,V ugm-3 (Ref.eq)
2021-08-11,07:00:00,11.35,V ugm-3 (FIDAS),6.669,V ugm-3 (Ref.eq)
2021-08-11,08:00:00,14.995,V ugm-3 (FIDAS),7.35,V ugm-3 (Ref.eq)
2021-08-11,09:00:00,16.748,V ugm-3 (FIDAS),7.503,V ugm-3 (Ref.eq)
2021-08-11,10:00:00,14.093,V ugm-3 (FIDAS),5.745,V ugm-3 (Ref.eq)
2021-08-11,11:00:00,13.428,V ugm-3 (FIDAS),3.45,V ugm-3 (Ref.eq)
2021-08-11,12:00:00,9.897,V ugm-3 (FIDAS),3.262,V ugm-3 (Ref.eq)
2021-08-11,13:00:00,6.83,V ugm-3 (FIDAS),2.384,V ugm-3 (Ref.eq)
2021-08-11,14:00:00,7.693,V ugm-3 (FIDAS),2.602,V ugm-3 (Ref.eq)
2021-08-11,15:00:00,6.796,V ugm-3 (FIDAS),2.581,V ugm-3 (Ref.eq)
2021-08-11,16:00:00,3.041,V ugm-3 (FIDAS),1.338,V ugm-3 (Ref.eq)
2021-08-11,17:00:00,3.448,V ugm-3 (FIDAS),1.901,V ugm-3 (Ref.eq)
2021-08-11,18:00:00,7.812,V ugm-3 (FIDAS),3.9,V ugm-3 (Ref.eq)
2021-08-11,19:00:00,9.856,V ugm-3 (FIDAS),4.606,V ugm-3 (Ref.eq)
2021-08-11,20:00:00,13.435,V ugm-3 (FIDAS),5.677,V ugm-3 (Ref.eq)
2021-08-11,21:00:00,13.378,V ugm-3 (FIDAS),5.704,V ugm-3 (Ref.eq)
2021-08-11,22:00:00,18.253,V ugm-3 (FIDAS),6.759,V ugm-3 (Ref.eq)
2021-08-11,23:00:00,15.013,V ugm-3 (FIDAS),6.706,V ugm-3 (Ref.eq)
2021-08-11,24:00:00,12.09,V ugm-3 (FIDAS),5.996,V ugm-3 (Ref.eq)
2021-08-12,01:00:00,10.773,V ugm-3 (FIDAS),6.188,V ugm-3 (Ref.eq)
2021-08-12,02:00:00,10.82,V ugm-3 (FIDAS),5.309,V ugm-3 (Ref.eq)
2021-08-12,03:00:00,11.495,V ugm-3 (FIDAS),5.355,V ugm-3 (Ref.eq)
2021-08-12,04:00:00,13.928,V ugm-3 (FIDAS),6,V ugm-3 (Ref.eq)
2021-08-12,05:00:00,13.095,V ugm-3 (FIDAS),4.863,V ugm-3 (Ref.eq)
2021-08-12,06:00:00,11.648,V ugm-3 (FIDAS),4.597,V ugm-3 (Ref.eq)
2021-08-12,07:00:00,11.935,V ugm-3 (FIDAS),4.872,V ugm-3 (Ref.eq)
2021-08-12,08:00:00,13.855,V ugm-3 (FIDAS),5.602,V ugm-3 (Ref.eq)
2021-08-12,09:00:00,15.155,V ugm-3 (FIDAS),5.902,V ugm-3 (Ref.eq)
2021-08-12,10:00:00,12.795,V ugm-3 (FIDAS),4.469,V ugm-3 (Ref.eq)
2021-08-12,11:00:00,19.008,V ugm-3 (FIDAS),5.888,V ugm-3 (Ref.eq)
2021-08-12,12:00:00,23.475,V ugm-3 (FIDAS),6.145,V ugm-3 (Ref.eq)
2021-08-12,13:00:00,24.18,V ugm-3 (FIDAS),7.217,V ugm-3 (Ref.eq)
2021-08-12,14:00:00,30.283,V ugm-3 (FIDAS),7.08,V ugm-3 (Ref.eq)
2021-08-12,15:00:00,18.368,V ugm-3 (FIDAS),5.925,V ugm-3 (Ref.eq)
2021-08-12,16:00:00,15.408,V ugm-3 (FIDAS),5.926,V ugm-3 (Ref.eq)
2021-08-12,17:00:00,19.855,V ugm-3 (FIDAS),7.302,V ugm-3 (Ref.eq)
2021-08-12,18:00:00,12.42,V ugm-3 (FIDAS),7.259,V ugm-3 (Ref.eq)
2021-08-12,19:00:00,11.01,V ugm-3 (FIDAS),6.314,V ugm-3 (Ref.eq)
2021-08-12,20:00:00,12.228,V ugm-3 (FIDAS),6.508,V ugm-3 (Ref.eq)
2021-08-12,21:00:00,10.333,V ugm-3 (FIDAS),6.028,V ugm-3 (Ref.eq)
2021-08-12,22:00:00,11.403,V ugm-3 (FIDAS),6.317,V ugm-3 (Ref.eq)
2021-08-12,23:00:00,12.8,V ugm-3 (FIDAS),6.638,V ugm-3 (Ref.eq)
2021-08-12,24:00:00,11.96,V ugm-3 (FIDAS),6.261,V ugm-3 (Ref.eq)
2021-08-13,01:00:00,12.153,V ugm-3 (FIDAS),5.738,V ugm-3 (Ref.eq)
2021-08-13,02:00:00,13.315,V ugm-3 (FIDAS),6.156,V ugm-3 (Ref.eq)
2021-08-13,03:00:00,14.918,V ugm-3 (FIDAS),6.862,V ugm-3 (Ref.eq)
2021-08-13,04:00:00,15.183,V ugm-3 (FIDAS),7.054,V ugm-3 (Ref.eq)
2021-08-13,05:00:00,16.233,V ugm-3 (FIDAS),7.333,V ugm-3 (Ref.eq)
2021-08-13,06:00:00,16.94,V ugm-3 (FIDAS),7.256,V ugm-3 (Ref.eq)
2021-08-13,07:00:00,14.375,V ugm-3 (FIDAS),6.923,V ugm-3 (Ref.eq)
2021-08-13,08:00:00,17.363,V ugm-3 (FIDAS),6.441,V ugm-3 (Ref.eq)
2021-08-13,09:00:00,16.933,V ugm-3 (FIDAS),6.681,V ugm-3 (Ref.eq)
2021-08-13,10:00:00,19.43,V ugm-3 (FIDAS),6.878,V ugm-3 (Ref.eq)
2021-08-13,11:00:00,21.08,V ugm-3 (FIDAS),7.268,V ugm-3 (Ref.eq)
2021-08-13,12:00:00,21.86,V ugm-3 (FIDAS),7.666,V ugm-3 (Ref.eq)
2021-08-13,13:00:00,25.575,V ugm-3 (FIDAS),7.427,V ugm-3 (Ref.eq)
2021-08-13,14:00:00,18.198,V ugm-3 (FIDAS),6.639,V ugm-3 (Ref.eq)
2021-08-13,15:00:00,17.55,V ugm-3 (FIDAS),6.25,V ugm-3 (Ref.eq)
2021-08-13,16:00:00,9.989,V ugm-3 (FIDAS),4.908,V ugm-3 (Ref.eq)
2021-08-13,17:00:00,11.141,V ugm-3 (FIDAS),5.652,V ugm-3 (Ref.eq)
2021-08-13,18:00:00,14.568,V ugm-3 (FIDAS),6.771,V ugm-3 (Ref.eq)
2021-08-13,19:00:00,15.03,V ugm-3 (FIDAS),7.105,V ugm-3 (Ref.eq)
2021-08-13,20:00:00,16.052,V ugm-3 (FIDAS),7.911,V ugm-3 (Ref.eq)
2021-08-13,21:00:00,18.765,V ugm-3 (FIDAS),8.368,V ugm-3 (Ref.eq)
2021-08-13,22:00:00,16.558,V ugm-3 (FIDAS),7.87,V ugm-3 (Ref.eq)
2021-08-13,23:00:00,15.938,V ugm-3 (FIDAS),7.422,V ugm-3 (Ref.eq)
2021-08-13,24:00:00,14.153,V ugm-3 (FIDAS),6.866,V ugm-3 (Ref.eq)
2021-08-14,01:00:00,14.143,V ugm-3 (FIDAS),6.863,V ugm-3 (Ref.eq)
2021-08-14,02:00:00,14.905,V ugm-3 (FIDAS),7.182,V ugm-3 (Ref.eq)
2021-08-14,03:00:00,14.655,V ugm-3 (FIDAS),7.035,V ugm-3 (Ref.eq)
2021-08-14,04:00:00,12.893,V ugm-3 (FIDAS),6.562,V ugm-3 (Ref.eq)
2021-08-14,05:00:00,11.775,V ugm-3 (FIDAS),6.293,V ugm-3 (Ref.eq)
2021-08-14,06:00:00,10.002,V ugm-3 (FIDAS),5.209,V ugm-3 (Ref.eq)
2021-08-14,07:00:00,14.063,V ugm-3 (FIDAS),6.869,V ugm-3 (Ref.eq)
2021-08-14,08:00:00,14.783,V ugm-3 (FIDAS),7.118,V ugm-3 (Ref.eq)
2021-08-14,09:00:00,13.08,V ugm-3 (FIDAS),6.433,V ugm-3 (Ref.eq)
2021-08-14,10:00:00,11.377,V ugm-3 (FIDAS),5.359,V ugm-3 (Ref.eq)
2021-08-14,11:00:00,10.199,V ugm-3 (FIDAS),5.126,V ugm-3 (Ref.eq)
2021-08-14,12:00:00,11.01,V ugm-3 (FIDAS),5.783,V ugm-3 (Ref.eq)
2021-08-14,13:00:00,9.888,V ugm-3 (FIDAS),5.836,V ugm-3 (Ref.eq)
2021-08-14,14:00:00,14.74,V ugm-3 (FIDAS),6.842,V ugm-3 (Ref.eq)
2021-08-14,15:00:00,10.743,V ugm-3 (FIDAS),5.558,V ugm-3 (Ref.eq)
2021-08-14,16:00:00,11.335,V ugm-3 (FIDAS),5.629,V ugm-3 (Ref.eq)
2021-08-14,17:00:00,9.845,V ugm-3 (FIDAS),5.434,V ugm-3 (Ref.eq)
2021-08-14,18:00:00,9.881,V ugm-3 (FIDAS),5.471,V ugm-3 (Ref.eq)
2021-08-14,19:00:00,10.865,V ugm-3 (FIDAS),5.927,V ugm-3 (Ref.eq)
2021-08-14,20:00:00,12.108,V ugm-3 (FIDAS),6.621,V ugm-3 (Ref.eq)
2021-08-14,21:00:00,12.198,V ugm-3 (FIDAS),7.103,V ugm-3 (Ref.eq)
2021-08-14,22:00:00,12.515,V ugm-3 (FIDAS),7.531,V ugm-3 (Ref.eq)
2021-08-14,23:00:00,11.153,V ugm-3 (FIDAS),6.948,V ugm-3 (Ref.eq)
2021-08-14,24:00:00,11.89,V ugm-3 (FIDAS),7.618,V ugm-3 (Ref.eq)
2021-08-15,01:00:00,11.235,V ugm-3 (FIDAS),7.26,V ugm-3 (Ref.eq)
2021-08-15,02:00:00,10.755,V ugm-3 (FIDAS),6.962,V ugm-3 (Ref.eq)
2021-08-15,03:00:00,10.948,V ugm-3 (FIDAS),6.842,V ugm-3 (Ref.eq)
2021-08-15,04:00:00,10.005,V ugm-3 (FIDAS),6.434,V ugm-3 (Ref.eq)
2021-08-15,05:00:00,9.326,V ugm-3 (FIDAS),6.472,V ugm-3 (Ref.eq)
2021-08-15,06:00:00,8.687,V ugm-3 (FIDAS),6.891,V ugm-3 (Ref.eq)
2021-08-15,07:00:00,8.327,V ugm-3 (FIDAS),6.943,V ugm-3 (Ref.eq)
2021-08-15,08:00:00,9.241,V ugm-3 (FIDAS),6.699,V ugm-3 (Ref.eq)
2021-08-15,09:00:00,8.688,V ugm-3 (FIDAS),5.987,V ugm-3 (Ref.eq)
2021-08-15,10:00:00,6.963,V ugm-3 (FIDAS),4.067,V ugm-3 (Ref.eq)
2021-08-15,11:00:00,6.51,V ugm-3 (FIDAS),3.992,V ugm-3 (Ref.eq)
2021-08-15,12:00:00,5.86,V ugm-3 (FIDAS),3.866,V ugm-3 (Ref.eq)
2021-08-15,13:00:00,5.964,V ugm-3 (FIDAS),3.737,V ugm-3 (Ref.eq)
2021-08-15,14:00:00,6.665,V ugm-3 (FIDAS),4.199,V ugm-3 (Ref.eq)
2021-08-15,15:00:00,7.132,V ugm-3 (FIDAS),4.264,V ugm-3 (Ref.eq)
2021-08-15,16:00:00,5.435,V ugm-3 (FIDAS),2.946,V ugm-3 (Ref.eq)
2021-08-15,17:00:00,3.093,V ugm-3 (FIDAS),1.622,V ugm-3 (Ref.eq)
2021-08-15,18:00:00,5.336,V ugm-3 (FIDAS),3.056,V ugm-3 (Ref.eq)
2021-08-15,19:00:00,10.1,V ugm-3 (FIDAS),6.658,V ugm-3 (Ref.eq)
2021-08-15,20:00:00,16.45,V ugm-3 (FIDAS),11.178,V ugm-3 (Ref.eq)
2021-08-15,21:00:00,21.433,V ugm-3 (FIDAS),14.972,V ugm-3 (Ref.eq)
2021-08-15,22:00:00,19.765,V ugm-3 (FIDAS),14.224,V ugm-3 (Ref.eq)
2021-08-15,23:00:00,21.048,V ugm-3 (FIDAS),16.531,V ugm-3 (Ref.eq)
2021-08-15,24:00:00,25.593,V ugm-3 (FIDAS),21.316,V ugm-3 (Ref.eq)
2021-08-16,01:00:00,23.893,V ugm-3 (FIDAS),19.851,V ugm-3 (Ref.eq)
2021-08-16,02:00:00,15.115,V ugm-3 (FIDAS),11.648,V ugm-3 (Ref.eq)
2021-08-16,03:00:00,7.624,V ugm-3 (FIDAS),5.14,V ugm-3 (Ref.eq)
2021-08-16,04:00:00,5.881,V ugm-3 (FIDAS),3.601,V ugm-3 (Ref.eq)
2021-08-16,05:00:00,4.94,V ugm-3 (FIDAS),2.917,V ugm-3 (Ref.eq)
