Date,Time,PM10 (µg/m3),PM2.5 (µg/m3),Datetime
2020-01-20,10,14.868,8.508,2020-01-20 10:00:00
2020-01-20,11,15.74,8.914,2020-01-20 11:00:00
2020-01-20,12,14.238,7.641,2020-01-20 12:00:00
2020-01-20,13,14.613,7.71,2020-01-20 13:00:00
2020-01-20,14,14.46,7.578,2020-01-20 14:00:00
2020-01-20,15,13.793,7.115,2020-01-20 15:00:00
2020-01-20,16,15.473,7.832,2020-01-20 16:00:00
2020-01-20,17,15.993,8.267,2020-01-20 17:00:00
2020-01-20,18,16.075,9.099,2020-01-20 18:00:00
2020-01-20,19,17.453,10.248,2020-01-20 19:00:00
2020-01-20,20,16.065,9.047,2020-01-20 20:00:00
2020-01-20,21,15.023,7.769,2020-01-20 21:00:00
2020-01-20,22,12.535,7.123,2020-01-20 22:00:00
2020-01-20,23,13.49,7.825,2020-01-20 23:00:00
2020-01-20,00,12.803,7.417,2020-01-20 00:00:00
2020-01-21,01,12.373,6.95,2020-01-21 01:00:00
2020-01-21,02,11.765,6.815,2020-01-21 02:00:00
2020-01-21,03,14.43,7.367,2020-01-21 03:00:00
2020-01-21,04,14.238,7.479,2020-01-21 04:00:00
2020-01-21,05,11.74,6.37,2020-01-21 05:00:00
2020-01-21,06,5.475,3.54,2020-01-21 06:00:00
2020-01-21,07,4.13,2.656,2020-01-21 07:00:00
2020-01-21,08,5.757,2.851,2020-01-21 08:00:00
2020-01-21,09,9.748,4.539,2020-01-21 09:00:00
2020-01-21,10,5.308,3.394,2020-01-21 10:00:00
2020-01-21,11,4.717,2.794,2020-01-21 11:00:00
2020-01-21,12,5.178,3.559,2020-01-21 12:00:00
2020-01-21,13,6.049,3.267,2020-01-21 13:00:00
2020-01-21,14,6.279,3.485,2020-01-21 14:00:00
2020-01-21,15,6.696,3.53,2020-01-21 15:00:00
2020-01-21,16,7.729,2.76,2020-01-21 16:00:00
2020-01-21,17,3.272,1.621,2020-01-21 17:00:00
2020-01-21,18,5.853,2.119,2020-01-21 18:00:00
2020-01-21,19,3.07,2.133,2020-01-21 19:00:00
2020-01-21,20,8.093,7.215,2020-01-21 20:00:00
2020-01-21,21,2.602,1.849,2020-01-21 21:00:00
2020-01-21,22,2.615,1.701,2020-01-21 22:00:00
2020-01-21,23,2.428,1.452,2020-01-21 23:00:00
2020-01-21,00,2.689,1.193,2020-01-21 00:00:00
2020-01-22,01,3.224,1.376,2020-01-22 01:00:00
2020-01-22,02,5.448,2.809,2020-01-22 02:00:00
2020-01-22,03,6.959,3.577,2020-01-22 03:00:00
2020-01-22,04,8.094,4.375,2020-01-22 04:00:00
2020-01-22,05,8.719,4.708,2020-01-22 05:00:00
2020-01-22,06,10.967,5.8,2020-01-22 06:00:00
2020-01-22,07,10.84,5.178,2020-01-22 07:00:00
2020-01-22,08,14.203,5.578,2020-01-22 08:00:00
2020-01-22,09,20.385,7.844,2020-01-22 09:00:00
2020-01-22,10,16.313,7.759,2020-01-22 10:00:00
2020-01-22,11,13.383,5.641,2020-01-22 11:00:00
2020-01-22,12,11.729,4.437,2020-01-22 12:00:00
2020-01-22,13,13.146,4.473,2020-01-22 13:00:00
2020-01-22,14,9.546,4.029,2020-01-22 14:00:00
2020-01-22,15,12.538,4.754,2020-01-22 15:00:00
2020-01-22,16,12.735,4.609,2020-01-22 16:00:00
2020-01-22,17,17.602,4.715,2020-01-22 17:00:00
2020-01-22,18,23.822,6.045,2020-01-22 18:00:00
2020-01-22,19,6.585,5.316,2020-01-22 19:00:00
2020-01-22,20,9.37,7.388,2020-01-22 20:00:00
2020-01-22,21,6.387,5.468,2020-01-22 21:00:00
2020-01-22,22,5.85,4.64,2020-01-22 22:00:00
2020-01-22,23,5.394,3.983,2020-01-22 23:00:00
2020-01-22,00,6.551,5.117,2020-01-22 00:00:00
2020-01-23,01,6.767,5.67,2020-01-23 01:00:00
2020-01-23,02,5.112,4.316,2020-01-23 02:00:00
2020-01-23,03,4.924,3.604,2020-01-23 03:00:00
2020-01-23,04,4.206,3.059,2020-01-23 04:00:00
2020-01-23,05,5.891,4.317,2020-01-23 05:00:00
2020-01-23,06,8.894,6.494,2020-01-23 06:00:00
2020-01-23,07,7.111,4.806,2020-01-23 07:00:00
2020-01-23,08,7.055,2.546,2020-01-23 08:00:00
2020-01-23,09,6.94,2.181,2020-01-23 09:00:00
2020-01-23,10,6.702,1.99,2020-01-23 10:00:00
2020-01-23,11,7.115,2.077,2020-01-23 11:00:00
2020-01-23,12,7.447,2.354,2020-01-23 12:00:00
2020-01-23,13,10.212,2.549,2020-01-23 13:00:00
2020-01-23,14,10.17,2.424,2020-01-23 14:00:00
2020-01-23,15,7.091,2.097,2020-01-23 15:00:00
2020-01-23,16,6.973,2.139,2020-01-23 16:00:00
2020-01-23,17,6.806,2.483,2020-01-23 17:00:00
2020-01-23,18,4.595,2.184,2020-01-23 18:00:00
2020-01-23,19,3.059,2.27,2020-01-23 19:00:00
2020-01-23,20,3.617,2.277,2020-01-23 20:00:00
2020-01-23,21,3.556,2.307,2020-01-23 21:00:00
2020-01-23,22,3.814,2.173,2020-01-23 22:00:00
2020-01-23,23,3.074,1.839,2020-01-23 23:00:00
2020-01-23,00,2.329,1.588,2020-01-23 00:00:00
2020-01-24,01,5.583,3.575,2020-01-24 01:00:00
2020-01-24,02,4.014,2.705,2020-01-24 02:00:00
2020-01-24,03,5.266,3.647,2020-01-24 03:00:00
2020-01-24,04,5.139,4.026,2020-01-24 04:00:00
2020-01-24,05,1.283,1.005,2020-01-24 05:00:00
2020-01-24,06,1.191,0.864,2020-01-24 06:00:00
2020-01-24,07,1.499,1.032,2020-01-24 07:00:00
2020-01-24,08,2.959,1.407,2020-01-24 08:00:00
2020-01-24,09,1.846,1.149,2020-01-24 09:00:00
2020-01-24,10,5.538,1.828,2020-01-24 10:00:00
2020-01-24,11,10.223,2.332,2020-01-24 11:00:00
2020-01-24,12,8.222,2.242,2020-01-24 12:00:00
2020-01-24,13,5.264,1.374,2020-01-24 13:00:00
2020-01-24,14,6.562,1.715,2020-01-24 14:00:00
2020-01-24,15,7.37,1.966,2020-01-24 15:00:00
2020-01-24,16,8.284,2.177,2020-01-24 16:00:00
2020-01-24,17,3.844,1.397,2020-01-24 17:00:00
2020-01-24,18,2.56,1.908,2020-01-24 18:00:00
2020-01-24,19,4.7,4.001,2020-01-24 19:00:00
2020-01-24,20,4.912,4.401,2020-01-24 20:00:00
2020-01-24,21,4.784,3.949,2020-01-24 21:00:00
2020-01-24,22,6.72,6.044,2020-01-24 22:00:00
2020-01-24,23,6.835,6.051,2020-01-24 23:00:00
2020-01-24,00,10.038,8.938,2020-01-24 00:00:00
2020-01-25,01,12.163,10.624,2020-01-25 01:00:00
2020-01-25,02,10.353,9.091,2020-01-25 02:00:00
2020-01-25,03,10.016,8.21,2020-01-25 03:00:00
2020-01-25,04,8.562,6.436,2020-01-25 04:00:00
2020-01-25,05,6.794,5.424,2020-01-25 05:00:00
2020-01-25,06,5.451,4.595,2020-01-25 06:00:00
2020-01-25,07,5.461,4.373,2020-01-25 07:00:00
2020-01-25,08,7.502,5.667,2020-01-25 08:00:00
2020-01-25,09,9.431,7.584,2020-01-25 09:00:00
2020-01-25,10,10.165,7.146,2020-01-25 10:00:00
2020-01-25,11,6.394,4.493,2020-01-25 11:00:00
2020-01-25,12,6.947,5.004,2020-01-25 12:00:00
2020-01-25,13,7.539,5.278,2020-01-25 13:00:00
2020-01-25,14,7.802,4.814,2020-01-25 14:00:00
2020-01-25,15,7.093,3.701,2020-01-25 15:00:00
2020-01-25,16,5.592,3.018,2020-01-25 16:00:00
2020-01-25,17,6.69,3.561,2020-01-25 17:00:00
2020-01-25,18,5.386,3.378,2020-01-25 18:00:00
2020-01-25,19,7.111,4.471,2020-01-25 19:00:00
2020-01-25,20,4.763,3.324,2020-01-25 20:00:00
2020-01-25,21,5.09,3.202,2020-01-25 21:00:00
2020-01-25,22,6.755,4.014,2020-01-25 22:00:00
2020-01-25,23,5.673,3.554,2020-01-25 23:00:00
2020-01-25,00,6.902,4.619,2020-01-25 00:00:00
2020-01-26,01,9.288,6.002,2020-01-26 01:00:00
2020-01-26,02,11.663,6.8,2020-01-26 02:00:00
2020-01-26,03,12.803,5.737,2020-01-26 03:00:00
2020-01-26,04,10.23,5.41,2020-01-26 04:00:00
2020-01-26,05,9.088,5.251,2020-01-26 05:00:00
2020-01-26,06,7.168,3.399,2020-01-26 06:00:00
2020-01-26,07,6.011,2.503,2020-01-26 07:00:00
2020-01-26,08,5.049,2.638,2020-01-26 08:00:00
2020-01-26,09,3.069,1.791,2020-01-26 09:00:00
2020-01-26,10,3.681,1.792,2020-01-26 10:00:00
2020-01-26,11,6.308,2.917,2020-01-26 11:00:00
2020-01-26,12,11.652,5.236,2020-01-26 12:00:00
2020-01-26,13,15.57,7.349,2020-01-26 13:00:00
2020-01-26,14,8.184,4.189,2020-01-26 14:00:00
2020-01-26,15,6.553,3.118,2020-01-26 15:00:00
2020-01-26,16,5.925,3.677,2020-01-26 16:00:00
2020-01-26,17,7.805,5.453,2020-01-26 17:00:00
2020-01-26,18,11.472,5.273,2020-01-26 18:00:00
2020-01-26,19,13.45,5.963,2020-01-26 19:00:00
2020-01-26,20,16.898,9.546,2020-01-26 20:00:00
2020-01-26,21,15.693,9.1,2020-01-26 21:00:00
2020-01-26,22,11.025,6.138,2020-01-26 22:00:00
2020-01-26,23,10.545,5.294,2020-01-26 23:00:00
2020-01-26,00,10.351,5.166,2020-01-26 00:00:00
2020-01-27,01,8.035,4.304,2020-01-27 01:00:00
2020-01-27,02,7.153,4.901,2020-01-27 02:00:00
2020-01-27,03,7.075,4.362,2020-01-27 03:00:00
2020-01-27,04,7.658,3.822,2020-01-27 04:00:00
2020-01-27,05,6.028,3.398,2020-01-27 05:00:00
2020-01-27,06,7.47,3.524,2020-01-27 06:00:00
2020-01-27,07,5.374,2.44,2020-01-27 07:00:00
2020-01-27,08,7.027,2.778,2020-01-27 08:00:00
2020-01-27,09,6.986,2.832,2020-01-27 09:00:00
2020-01-27,10,9.734,3.922,2020-01-27 10:00:00
2020-01-27,11,9.571,3.606,2020-01-27 11:00:00
2020-01-27,12,8.268,3.273,2020-01-27 12:00:00
2020-01-27,13,7.61,3.498,2020-01-27 13:00:00
2020-01-27,14,8.372,4.09,2020-01-27 14:00:00
2020-01-27,15,9.212,4.085,2020-01-27 15:00:00
2020-01-27,16,9.563,3.915,2020-01-27 16:00:00
2020-01-27,17,12.255,5.161,2020-01-27 17:00:00
2020-01-27,18,14.953,5.719,2020-01-27 18:00:00
2020-01-27,19,15.218,6.579,2020-01-27 19:00:00
2020-01-27,20,11.158,5.021,2020-01-27 20:00:00
2020-01-27,21,12.82,8.527,2020-01-27 21:00:00
2020-01-27,22,9.136,4.979,2020-01-27 22:00:00
2020-01-27,23,2.861,1.661,2020-01-27 23:00:00
2020-01-27,00,3.33,1.955,2020-01-27 00:00:00
2020-01-28,01,2.21,1.724,2020-01-28 01:00:00
2020-01-28,02,3.65,3.204,2020-01-28 02:00:00
2020-01-28,03,5.35,4.584,2020-01-28 03:00:00
2020-01-28,04,3.981,3.164,2020-01-28 04:00:00
2020-01-28,05,1.621,0.641,2020-01-28 05:00:00
2020-01-28,06,3.319,0.942,2020-01-28 06:00:00
2020-01-28,07,4.332,1.538,2020-01-28 07:00:00
2020-01-28,08,6.935,2.407,2020-01-28 08:00:00
2020-01-28,09,10.008,4.047,2020-01-28 09:00:00
2020-01-28,10,6.358,2.699,2020-01-28 10:00:00
2020-01-28,11,6.793,2.686,2020-01-28 11:00:00
2020-01-28,12,7.393,3.094,2020-01-28 12:00:00
2020-01-28,13,7.123,3.385,2020-01-28 13:00:00
2020-01-28,14,4.866,2.309,2020-01-28 14:00:00
2020-01-28,15,6.015,2.719,2020-01-28 15:00:00
2020-01-28,16,7.508,3.087,2020-01-28 16:00:00
2020-01-28,17,7.882,3.28,2020-01-28 17:00:00
2020-01-28,18,10.531,3.87,2020-01-28 18:00:00
2020-01-28,19,11.681,3.976,2020-01-28 19:00:00
2020-01-28,20,6.326,3.099,2020-01-28 20:00:00
2020-01-28,21,4.615,2.165,2020-01-28 21:00:00
2020-01-28,22,4.133,2.152,2020-01-28 22:00:00
2020-01-28,23,7.698,4.253,2020-01-28 23:00:00
2020-01-28,00,8.805,4.322,2020-01-28 00:00:00
2020-01-29,01,10.015,4.668,2020-01-29 01:00:00
2020-01-29,02,6.132,2.771,2020-01-29 02:00:00
2020-01-29,03,2.701,1.413,2020-01-29 03:00:00
2020-01-29,04,5.369,2.385,2020-01-29 04:00:00
2020-01-29,05,8.989,4.045,2020-01-29 05:00:00
2020-01-29,06,9.23,4.657,2020-01-29 06:00:00
2020-01-29,07,10.338,4.653,2020-01-29 07:00:00
2020-01-29,08,10.86,4.598,2020-01-29 08:00:00
2020-01-29,09,8.947,4.34,2020-01-29 09:00:00
2020-01-29,10,14.623,6.236,2020-01-29 10:00:00
2020-01-29,11,6.906,3.45,2020-01-29 11:00:00
2020-01-29,12,9.547,5.108,2020-01-29 12:00:00
2020-01-29,13,8.365,4.896,2020-01-29 13:00:00
2020-01-29,14,6.795,4.143,2020-01-29 14:00:00
2020-01-29,15,5.282,3.328,2020-01-29 15:00:00
2020-01-29,16,5.805,3.2,2020-01-29 16:00:00
2020-01-29,17,7.925,4.305,2020-01-29 17:00:00
2020-01-29,18,12.914,6.481,2020-01-29 18:00:00
2020-01-29,19,13.445,6.908,2020-01-29 19:00:00
2020-01-29,20,7.076,4.104,2020-01-29 20:00:00
2020-01-29,21,4.435,2.528,2020-01-29 21:00:00
2020-01-29,22,4.875,2.723,2020-01-29 22:00:00
2020-01-29,23,8.632,4.401,2020-01-29 23:00:00
2020-01-29,00,6.172,3.389,2020-01-29 00:00:00
2020-01-30,01,6.875,3.951,2020-01-30 01:00:00
2020-01-30,02,4.677,2.684,2020-01-30 02:00:00
2020-01-30,03,6.115,3.239,2020-01-30 03:00:00
2020-01-30,04,6.128,3.285,2020-01-30 04:00:00
2020-01-30,05,7.915,4.079,2020-01-30 05:00:00
2020-01-30,06,7.079,3.573,2020-01-30 06:00:00
2020-01-30,07,10.105,5.081,2020-01-30 07:00:00
2020-01-30,08,8.511,4.386,2020-01-30 08:00:00
2020-01-30,09,5.756,3.681,2020-01-30 09:00:00
2020-01-30,10,3.658,2.155,2020-01-30 10:00:00
2020-01-30,11,4.0,2.397,2020-01-30 11:00:00
2020-01-30,12,3.814,1.768,2020-01-30 12:00:00
2020-01-30,13,3.291,1.787,2020-01-30 13:00:00
2020-01-30,14,6.757,3.563,2020-01-30 14:00:00
2020-01-30,15,15.373,7.468,2020-01-30 15:00:00
2020-01-30,16,25.428,12.689,2020-01-30 16:00:00
2020-01-30,17,21.063,10.478,2020-01-30 17:00:00
2020-01-30,18,16.828,7.435,2020-01-30 18:00:00
2020-01-30,19,12.303,5.758,2020-01-30 19:00:00
2020-01-30,20,14.47,6.906,2020-01-30 20:00:00
2020-01-30,21,14.515,6.886,2020-01-30 21:00:00
2020-01-30,22,14.173,6.517,2020-01-30 22:00:00
2020-01-30,23,17.005,7.313,2020-01-30 23:00:00
2020-01-30,00,18.778,7.427,2020-01-30 00:00:00
2020-01-31,01,16.113,6.548,2020-01-31 01:00:00
2020-01-31,02,16.183,7.382,2020-01-31 02:00:00
2020-01-31,03,13.881,7.338,2020-01-31 03:00:00
2020-01-31,04,9.126,5.759,2020-01-31 04:00:00
2020-01-31,05,5.058,3.467,2020-01-31 05:00:00
2020-01-31,06,5.555,3.995,2020-01-31 06:00:00
2020-01-31,07,5.364,3.591,2020-01-31 07:00:00
2020-01-31,08,5.167,3.659,2020-01-31 08:00:00
2020-01-31,09,4.091,2.197,2020-01-31 09:00:00
2020-01-31,10,2.56,1.525,2020-01-31 10:00:00
2020-01-31,11,2.422,1.478,2020-01-31 11:00:00
2020-01-31,12,3.354,1.713,2020-01-31 12:00:00
2020-01-31,13,3.229,1.705,2020-01-31 13:00:00
2020-01-31,14,3.224,1.724,2020-01-31 14:00:00
2020-01-31,15,3.889,2.068,2020-01-31 15:00:00
2020-01-31,16,4.42,2.385,2020-01-31 16:00:00
2020-01-31,17,4.799,2.769,2020-01-31 17:00:00
2020-01-31,18,6.246,3.731,2020-01-31 18:00:00
2020-01-31,19,10.452,5.826,2020-01-31 19:00:00
2020-01-31,20,16.548,9.441,2020-01-31 20:00:00
2020-01-31,21,16.855,9.831,2020-01-31 21:00:00
2020-01-31,22,19.715,11.285,2020-01-31 22:00:00
2020-01-31,23,12.63,7.482,2020-01-31 23:00:00
2020-01-31,00,23.565,12.821,2020-01-31 00:00:00
2020-02-01,01,22.17,12.453,2020-02-01 01:00:00
2020-02-01,02,20.628,11.524,2020-02-01 02:00:00
2020-02-01,03,15.03,8.727,2020-02-01 03:00:00
2020-02-01,04,12.73,7.446,2020-02-01 04:00:00
2020-02-01,05,9.977,5.876,2020-02-01 05:00:00
2020-02-01,06,7.459,4.554,2020-02-01 06:00:00
2020-02-01,07,5.657,3.374,2020-02-01 07:00:00
2020-02-01,08,4.12,2.213,2020-02-01 08:00:00
2020-02-01,09,3.026,1.728,2020-02-01 09:00:00
2020-02-01,10,5.355,3.257,2020-02-01 10:00:00
2020-02-01,11,5.227,2.725,2020-02-01 11:00:00
2020-02-01,12,7.046,3.262,2020-02-01 12:00:00
2020-02-01,13,7.008,3.185,2020-02-01 13:00:00
2020-02-01,14,5.672,3.102,2020-02-01 14:00:00
2020-02-01,15,4.97,2.016,2020-02-01 15:00:00
2020-02-01,16,4.508,2.172,2020-02-01 16:00:00
2020-02-01,17,4.554,1.526,2020-02-01 17:00:00
2020-02-01,18,4.592,2.031,2020-02-01 18:00:00
2020-02-01,19,6.269,2.922,2020-02-01 19:00:00
2020-02-01,20,9.163,4.979,2020-02-01 20:00:00
2020-02-01,21,8.725,3.934,2020-02-01 21:00:00
2020-02-01,22,6.555,3.523,2020-02-01 22:00:00
2020-02-01,23,13.554,10.714,2020-02-01 23:00:00
2020-02-01,00,6.195,4.184,2020-02-01 00:00:00
2020-02-02,01,6.804,4.759,2020-02-02 01:00:00
2020-02-02,02,6.915,5.333,2020-02-02 02:00:00
2020-02-02,03,6.216,4.78,2020-02-02 03:00:00
2020-02-02,04,6.991,5.738,2020-02-02 04:00:00
2020-02-02,05,7.471,5.487,2020-02-02 05:00:00
2020-02-02,06,5.058,3.248,2020-02-02 06:00:00
2020-02-02,07,5.23,3.166,2020-02-02 07:00:00
2020-02-02,08,4.646,2.879,2020-02-02 08:00:00
2020-02-02,09,5.808,3.585,2020-02-02 09:00:00
2020-02-02,10,8.822,7.073,2020-02-02 10:00:00
2020-02-02,11,7.244,5.822,2020-02-02 11:00:00
2020-02-02,12,4.152,3.1,2020-02-02 12:00:00
2020-02-02,13,3.738,2.654,2020-02-02 13:00:00
2020-02-02,14,4.28,2.776,2020-02-02 14:00:00
2020-02-02,15,10.673,5.577,2020-02-02 15:00:00
2020-02-02,16,11.663,6.544,2020-02-02 16:00:00
2020-02-02,17,19.305,10.329,2020-02-02 17:00:00
2020-02-02,18,13.6,7.86,2020-02-02 18:00:00
2020-02-02,19,10.422,6.33,2020-02-02 19:00:00
2020-02-02,20,9.762,5.712,2020-02-02 20:00:00
2020-02-02,21,12.345,6.877,2020-02-02 21:00:00
2020-02-02,22,15.448,9.37,2020-02-02 22:00:00
2020-02-02,23,18.088,10.507,2020-02-02 23:00:00
2020-02-02,00,11.676,7.617,2020-02-02 00:00:00
2020-02-03,01,6.873,4.28,2020-02-03 01:00:00
2020-02-03,02,11.985,5.983,2020-02-03 02:00:00
2020-02-03,03,14.845,6.837,2020-02-03 03:00:00
2020-02-03,04,18.178,8.975,2020-02-03 04:00:00
2020-02-03,05,13.36,6.546,2020-02-03 05:00:00
2020-02-03,06,17.335,8.049,2020-02-03 06:00:00
2020-02-03,07,16.108,7.728,2020-02-03 07:00:00
2020-02-03,08,14.502,6.276,2020-02-03 08:00:00
2020-02-03,09,21.7,9.523,2020-02-03 09:00:00
2020-02-03,10,13.54,6.067,2020-02-03 10:00:00
2020-02-03,11,19.478,8.811,2020-02-03 11:00:00
2020-02-03,12,17.483,8.308,2020-02-03 12:00:00
2020-02-03,13,15.292,6.463,2020-02-03 13:00:00
2020-02-03,14,11.478,5.387,2020-02-03 14:00:00
2020-02-03,15,10.506,5.286,2020-02-03 15:00:00
2020-02-03,16,12.73,5.618,2020-02-03 16:00:00
2020-02-03,17,10.889,4.892,2020-02-03 17:00:00
2020-02-03,18,10.898,5.158,2020-02-03 18:00:00
2020-02-03,19,6.488,3.47,2020-02-03 19:00:00
2020-02-03,20,7.99,3.926,2020-02-03 20:00:00
2020-02-03,21,8.002,3.711,2020-02-03 21:00:00
2020-02-03,22,5.93,3.103,2020-02-03 22:00:00
2020-02-03,23,7.08,3.45,2020-02-03 23:00:00
2020-02-03,00,6.185,2.891,2020-02-03 00:00:00
2020-02-04,01,6.967,3.452,2020-02-04 01:00:00
2020-02-04,02,6.351,3.109,2020-02-04 02:00:00
2020-02-04,03,16.317,6.975,2020-02-04 03:00:00
2020-02-04,04,20.535,9.477,2020-02-04 04:00:00
2020-02-04,05,10.104,5.397,2020-02-04 05:00:00
2020-02-04,06,4.751,2.764,2020-02-04 06:00:00
2020-02-04,07,2.289,1.121,2020-02-04 07:00:00
2020-02-04,08,4.549,2.3,2020-02-04 08:00:00
2020-02-04,09,5.117,2.754,2020-02-04 09:00:00
2020-02-04,10,3.8,1.827,2020-02-04 10:00:00
2020-02-04,11,4.836,2.302,2020-02-04 11:00:00
2020-02-04,12,4.848,1.958,2020-02-04 12:00:00
2020-02-04,13,5.429,1.711,2020-02-04 13:00:00
2020-02-04,14,7.102,2.07,2020-02-04 14:00:00
2020-02-04,15,8.417,2.376,2020-02-04 15:00:00
2020-02-04,16,8.417,2.46,2020-02-04 16:00:00
2020-02-04,17,7.215,1.989,2020-02-04 17:00:00
2020-02-04,18,5.841,2.38,2020-02-04 18:00:00
2020-02-04,19,14.673,5.988,2020-02-04 19:00:00
2020-02-04,20,17.17,7.596,2020-02-04 20:00:00
2020-02-04,21,14.185,5.47,2020-02-04 21:00:00
2020-02-04,22,10.362,5.057,2020-02-04 22:00:00
2020-02-04,23,14.64,6.206,2020-02-04 23:00:00
2020-02-04,00,15.583,7.312,2020-02-04 00:00:00
2020-02-05,01,15.608,7.132,2020-02-05 01:00:00
2020-02-05,02,18.26,7.793,2020-02-05 02:00:00
2020-02-05,03,15.748,7.019,2020-02-05 03:00:00
2020-02-05,04,14.155,6.473,2020-02-05 04:00:00
2020-02-05,05,13.32,6.512,2020-02-05 05:00:00
2020-02-05,06,12.658,6.274,2020-02-05 06:00:00
2020-02-05,07,16.045,7.653,2020-02-05 07:00:00
2020-02-05,08,13.323,6.829,2020-02-05 08:00:00
2020-02-05,09,16.265,7.154,2020-02-05 09:00:00
2020-02-05,10,22.0,8.195,2020-02-05 10:00:00
2020-02-05,11,23.738,7.625,2020-02-05 11:00:00
2020-02-05,12,20.933,6.471,2020-02-05 12:00:00
2020-02-05,13,21.065,5.32,2020-02-05 13:00:00
2020-02-05,14,16.688,4.556,2020-02-05 14:00:00
2020-02-05,15,20.048,5.433,2020-02-05 15:00:00
2020-02-05,16,21.288,5.616,2020-02-05 16:00:00
2020-02-05,17,19.105,6.746,2020-02-05 17:00:00
2020-02-05,18,16.165,6.84,2020-02-05 18:00:00
2020-02-05,19,16.393,7.182,2020-02-05 19:00:00
2020-02-05,20,17.463,7.688,2020-02-05 20:00:00
2020-02-05,21,15.44,7.134,2020-02-05 21:00:00
2020-02-05,22,13.658,7.804,2020-02-05 22:00:00
2020-02-05,23,15.115,8.252,2020-02-05 23:00:00
2020-02-05,00,16.208,9.157,2020-02-05 00:00:00
2020-02-06,01,14.11,8.499,2020-02-06 01:00:00
2020-02-06,02,10.905,6.717,2020-02-06 02:00:00
2020-02-06,03,11.068,7.001,2020-02-06 03:00:00
2020-02-06,04,13.925,8.855,2020-02-06 04:00:00
2020-02-06,05,13.555,9.496,2020-02-06 05:00:00
2020-02-06,06,16.17,11.234,2020-02-06 06:00:00
2020-02-06,07,20.055,12.476,2020-02-06 07:00:00
2020-02-06,08,27.825,13.29,2020-02-06 08:00:00
2020-02-06,09,24.503,11.297,2020-02-06 09:00:00
2020-02-06,10,21.593,10.649,2020-02-06 10:00:00
2020-02-06,11,21.58,11.25,2020-02-06 11:00:00
2020-02-06,12,23.09,10.333,2020-02-06 12:00:00
2020-02-06,13,18.925,8.315,2020-02-06 13:00:00
2020-02-06,14,19.778,8.505,2020-02-06 14:00:00
2020-02-06,15,22.273,8.612,2020-02-06 15:00:00
2020-02-06,16,21.508,8.492,2020-02-06 16:00:00
2020-02-06,17,21.913,8.871,2020-02-06 17:00:00
2020-02-06,18,26.403,10.387,2020-02-06 18:00:00
2020-02-06,19,22.6,10.151,2020-02-06 19:00:00
2020-02-06,20,20.14,8.736,2020-02-06 20:00:00
2020-02-06,21,18.84,9.75,2020-02-06 21:00:00
2020-02-06,22,23.365,12.528,2020-02-06 22:00:00
2020-02-06,23,18.42,11.545,2020-02-06 23:00:00
2020-02-06,00,16.783,11.918,2020-02-06 00:00:00
2020-02-07,01,17.6,12.668,2020-02-07 01:00:00
2020-02-07,02,14.75,11.21,2020-02-07 02:00:00
2020-02-07,03,12.878,10.024,2020-02-07 03:00:00
2020-02-07,04,11.635,9.283,2020-02-07 04:00:00
2020-02-07,05,11.208,8.551,2020-02-07 05:00:00
2020-02-07,06,10.98,8.596,2020-02-07 06:00:00
2020-02-07,07,12.115,9.09,2020-02-07 07:00:00
2020-02-07,08,12.155,8.833,2020-02-07 08:00:00
2020-02-07,09,11.973,9.21,2020-02-07 09:00:00
2020-02-07,10,13.15,10.083,2020-02-07 10:00:00
2020-02-07,11,13.908,11.026,2020-02-07 11:00:00
2020-02-07,12,14.435,11.807,2020-02-07 12:00:00
2020-02-07,13,21.073,10.373,2020-02-07 13:00:00
2020-02-07,14,26.975,9.897,2020-02-07 14:00:00
2020-02-07,15,22.938,7.485,2020-02-07 15:00:00
2020-02-07,16,26.743,8.757,2020-02-07 16:00:00
2020-02-07,17,22.695,9.405,2020-02-07 17:00:00
2020-02-07,18,22.203,11.236,2020-02-07 18:00:00
2020-02-07,19,22.473,12.58,2020-02-07 19:00:00
2020-02-07,20,22.025,14.936,2020-02-07 20:00:00
2020-02-07,21,22.975,18.045,2020-02-07 21:00:00
2020-02-07,22,19.328,16.557,2020-02-07 22:00:00
2020-02-07,23,15.326,13.055,2020-02-07 23:00:00
2020-02-07,00,4.404,3.542,2020-02-07 00:00:00
2020-02-08,01,4.514,3.448,2020-02-08 01:00:00
2020-02-08,02,5.476,3.367,2020-02-08 02:00:00
2020-02-08,03,10.845,5.878,2020-02-08 03:00:00
2020-02-08,04,6.785,3.891,2020-02-08 04:00:00
2020-02-08,05,2.426,1.044,2020-02-08 05:00:00
2020-02-08,06,7.925,3.279,2020-02-08 06:00:00
2020-02-08,07,13.775,5.887,2020-02-08 07:00:00
2020-02-08,08,13.053,6.075,2020-02-08 08:00:00
2020-02-08,09,12.775,5.618,2020-02-08 09:00:00
2020-02-08,10,12.593,5.399,2020-02-08 10:00:00
2020-02-08,11,10.037,4.617,2020-02-08 11:00:00
2020-02-08,12,10.032,4.565,2020-02-08 12:00:00
2020-02-08,13,9.936,4.521,2020-02-08 13:00:00
2020-02-08,14,11.355,4.904,2020-02-08 14:00:00
2020-02-08,15,10.505,4.888,2020-02-08 15:00:00
2020-02-08,16,12.548,5.83,2020-02-08 16:00:00
2020-02-08,17,10.687,5.692,2020-02-08 17:00:00
2020-02-08,18,9.747,5.703,2020-02-08 18:00:00
